state	county	record	count
Georgia	Dawson County	2
Georgia	DeKalb County	4
Georgia	Decatur County	2
Georgia	Dodge County	0
Georgia	Dooly County	0
Georgia	Dougherty County	6
Georgia	Douglas County	0
Georgia	Early County	0
Georgia	Echols County	0
Georgia	Effingham County	0
Georgia	Elbert County	4
Georgia	Emanuel County	0
Georgia	Evans County	0
Georgia	Fannin County	2
Georgia	Fayette County	0
Georgia	Floyd County	18
Georgia	Forsyth County	0
Georgia	Franklin County	0
Georgia	Fulton County	2
Georgia	Gilmer County	0
Georgia	Glascock County	0
Georgia	Glynn County	0
Georgia	Gordon County	0
Georgia	Grady County	0
Georgia	Greene County	0
Georgia	Gwinnett County	10
Georgia	Habersham County	2
Georgia	Hall County	0
Georgia	Hancock County	0
Georgia	Haralson County	0
Georgia	Harris County	0
Georgia	Hart County	0
Georgia	Heard County	0
Georgia	Henry County	0
Georgia	Houston County	4
Georgia	Irwin County	0
Georgia	Jackson County	0
Georgia	Jasper County	0
Georgia	Jeff Davis County	0
Georgia	Jefferson County	0
Georgia	Jenkins County	0
Georgia	Johnson County	0
Georgia	Jones County	0
Georgia	Lamar County	0
Georgia	Lanier County	0
Georgia	Laurens County	0
Georgia	Lee County	0
Georgia	Liberty County	0
Georgia	Lincoln County	0
Georgia	Long County	0
Georgia	Lowndes County	6
Georgia	Lumpkin County	0
Georgia	Macon County	0
Georgia	Madison County	0
Georgia	Marion County	0
Georgia	McDuffie County	0
Georgia	McIntosh County	0
Georgia	Meriwether County	2
Georgia	Miller County	0
Georgia	Mitchell County	2
Georgia	Monroe County	0
Georgia	Montgomery County	0
Georgia	Morgan County	0
Georgia	Murray County	4
Georgia	Muscogee County	4
Georgia	Newton County	6
Georgia	Oconee County	0
Georgia	Oglethorpe County	0
Georgia	Paulding County	0
Georgia	Peach County	0
Georgia	Pickens County	0
Georgia	Pierce County	0
Georgia	Pike County	0
Georgia	Polk County	0
Georgia	Pulaski County	0
Georgia	Putnam County	0
Georgia	Quitman County	0
Georgia	Rabun County	8
Georgia	Randolph County	2
Georgia	Richmond County	0
Georgia	Rockdale County	2
Georgia	Schley County	0
Georgia	Screven County	0
Georgia	Seminole County	0
Georgia	Spalding County	0
Georgia	Stephens County	0
Georgia	Stewart County	0
Georgia	Sumter County	4
Georgia	Talbot County	4
Georgia	Taliaferro County	0
Georgia	Tattnall County	0
Georgia	Taylor County	0
Georgia	Telfair County	0
Georgia	Terrell County	0
Georgia	Thomas County	0
Georgia	Tift County	0
Georgia	Toombs County	0
Georgia	Towns County	6
Georgia	Treutlen County	0
Georgia	Troup County	0
Georgia	Turner County	0
Georgia	Twiggs County	0
Georgia	Union County	0
Georgia	Upson County	0
Georgia	Walker County	4
Georgia	Walton County	2
Georgia	Ware County	0
Georgia	Warren County	0
Georgia	Washington County	0
Georgia	Wayne County	0
Georgia	Webster County	0
Georgia	Wheeler County	0
Georgia	White County	0
Georgia	Whitfield County	8
Georgia	Wilcox County	0
Georgia	Wilkes County	0
Georgia	Wilkinson County	0
Georgia	Worth County	0
Idaho	Ada County	0
Idaho	Adams County	0
Idaho	Bannock County	0
Idaho	Bear Lake County	0
Idaho	Benewah County	0
Idaho	Bingham County	0
Idaho	Blaine County	0
Idaho	Boise County	0
Idaho	Bonner County	0
Idaho	Bonneville County	0
Idaho	Boundary County	0
Idaho	Butte County	0
Idaho	Camas County	0
Idaho	Canyon County	0
Idaho	Caribou County	0
Idaho	Cassia County	0
Idaho	Clark County	0
Idaho	Clearwater County	0
Idaho	Custer County	0
Idaho	Elmore County	0
Idaho	Franklin County	0
Idaho	Fremont County	0
Idaho	Gem County	0
Idaho	Gooding County	0
Idaho	Idaho County	0
Idaho	Jefferson County	0
Idaho	Jerome County	0
Idaho	Kootenai County	0
Idaho	Latah County	0
Idaho	Lemhi County	0
Idaho	Lewis County	0
Idaho	Lincoln County	0
Idaho	Madison County	0
Idaho	Minidoka County	0
Idaho	Nez Perce County	0
Idaho	Oneida County	0
Idaho	Owyhee County	0
Idaho	Payette County	0
Idaho	Power County	0
Idaho	Shoshone County	0
Idaho	Teton County	0
Idaho	Twin Falls County	0
Idaho	Valley County	0
Idaho	Washington County	0
Illinois	Adams County	0
Illinois	Alexander County	8
Illinois	Bond County	0
Illinois	Boone County	0
Illinois	Brown County	0
Illinois	Bureau County	0
Illinois	Calhoun County	0
Illinois	Carroll County	0
Illinois	Cass County	0
Illinois	Champaign County	2
Illinois	Christian County	0
Illinois	Clark County	0
Illinois	Clay County	0
Illinois	Clinton County	0
Illinois	Coles County	0
Illinois	Cook County	8
Illinois	Crawford County	0
Illinois	Cumberland County	0
Illinois	De Witt County	0
Illinois	DeKalb County	0
Illinois	Douglas County	0
Illinois	DuPage County	6
Illinois	Edgar County	0
Illinois	Edwards County	2
Illinois	Effingham County	0
Illinois	Fayette County	0
Illinois	Ford County	0
Illinois	Franklin County	0
Illinois	Fulton County	0
Illinois	Gallatin County	2
Illinois	Greene County	0
Illinois	Grundy County	0
Illinois	Hamilton County	0
Illinois	Hancock County	0
Illinois	Hardin County	4
Illinois	Henderson County	0
Illinois	Henry County	0
Illinois	Iroquois County	0
Illinois	Jackson County	6
Illinois	Jasper County	0
Illinois	Jefferson County	0
Illinois	Jersey County	0
Illinois	Jo Daviess County	2
Illinois	Johnson County	16
Illinois	Kane County	2
Illinois	Kankakee County	0
Illinois	Kendall County	0
Illinois	Knox County	0
Illinois	LaSalle County	0
Illinois	Lake County	0
Illinois	Lawrence County	0
Illinois	Lee County	0
Illinois	Livingston County	0
Illinois	Logan County	0
Illinois	Macon County	0
Illinois	Macoupin County	0
Illinois	Madison County	0
Illinois	Marion County	0
Illinois	Marshall County	0
Illinois	Mason County	0
Illinois	Massac County	0
Illinois	McDonough County	0
Illinois	McHenry County	0
Illinois	McLean County	0
Illinois	Menard County	0
Illinois	Mercer County	0
Illinois	Monroe County	2
Illinois	Montgomery County	0
Illinois	Morgan County	0
Illinois	Moultrie County	0
Illinois	Ogle County	0
Illinois	Peoria County	0
Illinois	Perry County	0
Illinois	Piatt County	0
Illinois	Pike County	0
Illinois	Pope County	6
Illinois	Pulaski County	6
Illinois	Putnam County	2
Illinois	Randolph County	0
Illinois	Richland County	56
Illinois	Rock Island County	0
Illinois	Saline County	0
Illinois	Sangamon County	0
Illinois	Schuyler County	0
Illinois	Scott County	0
Illinois	Shelby County	0
Illinois	St. Clair County	0
Illinois	Stark County	0
Illinois	Stephenson County	0
Illinois	Tazewell County	0
Illinois	Union County	4
Illinois	Vermilion County	2
Illinois	Wabash County	0
Illinois	Warren County	0
Illinois	Washington County	0
Illinois	Wayne County	0
Illinois	White County	0
Illinois	Whiteside County	0
Illinois	Will County	4
Illinois	Williamson County	2
Illinois	Winnebago County	0
Illinois	Woodford County	0
Indiana	Adams County	2
Indiana	Allen County	0
Indiana	Bartholomew County	0
Indiana	Benton County	0
Indiana	Blackford County	0
Indiana	Boone County	0
Indiana	Brown County	2
Indiana	Carroll County	2
Indiana	Cass County	2
Indiana	Clark County	4
Indiana	Clay County	0
Indiana	Clinton County	0
Indiana	Crawford County	2
Indiana	Daviess County	2
Indiana	DeKalb County	0
Indiana	Dearborn County	0
Indiana	Decatur County	0
Indiana	Delaware County	4
Indiana	Dubois County	0
Indiana	Elkhart County	0
Indiana	Fayette County	0
Indiana	Floyd County	0
Indiana	Fountain County	2
Indiana	Franklin County	0
Indiana	Fulton County	0
Indiana	Gibson County	20
Indiana	Grant County	0
Indiana	Greene County	0
Indiana	Hamilton County	0
Indiana	Hancock County	0
Indiana	Harrison County	4
Indiana	Hendricks County	2
Indiana	Henry County	8
Indiana	Howard County	2
Indiana	Huntington County	4
Indiana	Jackson County	2
Indiana	Jasper County	0
Indiana	Jay County	2
Indiana	Jefferson County	0
Indiana	Jennings County	4
Indiana	Johnson County	0
Indiana	Knox County	0
Indiana	Kosciusko County	0
Indiana	LaGrange County	0
Indiana	LaPorte County	2
Indiana	Lake County	0
Indiana	Lawrence County	12
Indiana	Madison County	0
Indiana	Marion County	2
Indiana	Marshall County	4
Indiana	Martin County	10
Indiana	Miami County	4
Indiana	Monroe County	2
Indiana	Montgomery County	4
Indiana	Morgan County	0
Indiana	Newton County	0
Indiana	Noble County	0
Indiana	Ohio County	0
Indiana	Orange County	0
Indiana	Owen County	0
Indiana	Parke County	4
Indiana	Perry County	16
Indiana	Pike County	2
Indiana	Porter County	0
Indiana	Posey County	16
Indiana	Pulaski County	0
Indiana	Putnam County	0
Indiana	Randolph County	2
Indiana	Ripley County	4
Indiana	Rush County	2
Indiana	Scott County	0
Indiana	Shelby County	4
Indiana	Spencer County	0
Indiana	St. Joseph County	2
Indiana	Starke County	0
Indiana	Steuben County	0
Indiana	Sullivan County	12
Indiana	Switzerland County	6
Indiana	Tippecanoe County	0
Indiana	Tipton County	0
Indiana	Union County	0
Indiana	Vanderburgh County	8
Indiana	Vermillion County	0
Indiana	Vigo County	2
Indiana	Wabash County	2
Indiana	Warren County	0
Indiana	Warrick County	2
Indiana	Washington County	2
Indiana	Wayne County	4
Indiana	Wells County	2
Indiana	White County	0
Indiana	Whitley County	4
Iowa	Adair County	0
Iowa	Adams County	0
Iowa	Allamakee County	0
Iowa	Appanoose County	0
Iowa	Audubon County	0
Iowa	Benton County	0
Iowa	Black Hawk County	0
Iowa	Boone County	0
Iowa	Bremer County	0
Iowa	Buchanan County	0
Iowa	Buena Vista County	0
Iowa	Butler County	0
Iowa	Calhoun County	0
Iowa	Carroll County	0
Iowa	Cass County	0
Iowa	Cedar County	0
Iowa	Cerro Gordo County	0
Iowa	Cherokee County	0
Iowa	Chickasaw County	0
Iowa	Clarke County	0
Iowa	Clay County	4
Iowa	Clayton County	2
Iowa	Clinton County	0
Iowa	Crawford County	0
Iowa	Dallas County	0
Iowa	Davis County	0
Iowa	Decatur County	0
Iowa	Delaware County	0
Iowa	Des Moines County	2
Iowa	Dickinson County	2
Iowa	Dubuque County	0
Iowa	Emmet County	0
Iowa	Fayette County	6
Iowa	Floyd County	0
Iowa	Franklin County	0
Iowa	Fremont County	0
Iowa	Greene County	0
Iowa	Grundy County	0
Iowa	Guthrie County	0
Iowa	Hamilton County	0
Iowa	Hancock County	0
Iowa	Hardin County	4
Iowa	Harrison County	0
Iowa	Henry County	0
Iowa	Howard County	0
Iowa	Humboldt County	0
Iowa	Ida County	0
Iowa	Iowa County	0
Iowa	Jackson County	0
Iowa	Jasper County	0
Iowa	Jefferson County	4
Iowa	Johnson County	0
Iowa	Jones County	0
Iowa	Keokuk County	0
Iowa	Kossuth County	0
Iowa	Lee County	2
Iowa	Linn County	0
Iowa	Louisa County	2
Iowa	Lucas County	0
Iowa	Lyon County	0
Iowa	Madison County	0
Iowa	Mahaska County	0
Iowa	Marion County	0
Iowa	Marshall County	0
Iowa	Mills County	0
Iowa	Mitchell County	0
Iowa	Monona County	0
Iowa	Monroe County	0
Iowa	Montgomery County	0
Iowa	Muscatine County	0
Iowa	O'Brien County	0
Iowa	Osceola County	0
Iowa	Page County	0
Iowa	Palo Alto County	0
Iowa	Plymouth County	0
Iowa	Pocahontas County	0
Iowa	Polk County	0
Iowa	Pottawattamie County	0
Iowa	Poweshiek County	0
Iowa	Ringgold County	0
Iowa	Sac County	0
Iowa	Scott County	0
Iowa	Shelby County	0
Iowa	Sioux County	0
Iowa	Story County	0
Iowa	Tama County	0
Iowa	Taylor County	0
Iowa	Union County	0
Iowa	Van Buren County	0
Iowa	Wapello County	0
Iowa	Warren County	0
Iowa	Washington County	0
Iowa	Wayne County	0
Iowa	Webster County	0
Iowa	Winnebago County	0
Iowa	Winneshiek County	0
Iowa	Woodbury County	0
Iowa	Worth County	0
Iowa	Wright County	0
Kansas	Allen County	0
Kansas	Anderson County	0
Kansas	Atchison County	0
Kansas	Barber County	0
Kansas	Barton County	0
Kansas	Bourbon County	0
Kansas	Brown County	0
Kansas	Butler County	0
Kansas	Chase County	0
Kansas	Chautauqua County	0
Kansas	Cherokee County	10
Kansas	Cheyenne County	0
Kansas	Clark County	0
Kansas	Clay County	0
Kansas	Cloud County	0
Kansas	Coffey County	0
Kansas	Comanche County	0
Kansas	Cowley County	0
Kansas	Crawford County	4
Kansas	Decatur County	0
Kansas	Dickinson County	0
Kansas	Doniphan County	0
Kansas	Douglas County	0
Kansas	Edwards County	0
Kansas	Elk County	0
Kansas	Ellis County	0
Kansas	Ellsworth County	0
Kansas	Finney County	0
Kansas	Ford County	0
Kansas	Franklin County	0
Kansas	Geary County	0
Kansas	Gove County	0
Kansas	Graham County	0
Kansas	Grant County	0
Kansas	Gray County	0
Kansas	Greeley County	0
Kansas	Greenwood County	0
Kansas	Hamilton County	0
Kansas	Harper County	0
Kansas	Harvey County	0
Kansas	Haskell County	0
Kansas	Hodgeman County	0
Kansas	Jackson County	0
Kansas	Jefferson County	0
Kansas	Jewell County	0
Kansas	Johnson County	0
Kansas	Kearny County	0
Kansas	Kingman County	0
Kansas	Kiowa County	0
Kansas	Labette County	0
Kansas	Lane County	0
Kansas	Leavenworth County	0
Kansas	Lincoln County	0
Kansas	Linn County	2
Kansas	Logan County	0
Kansas	Lyon County	0
Kansas	Marion County	0
Kansas	Marshall County	0
Kansas	McPherson County	0
Kansas	Meade County	0
Kansas	Miami County	0
Kansas	Mitchell County	0
Kansas	Montgomery County	0
Kansas	Morris County	0
Kansas	Morton County	0
Kansas	Nemaha County	0
Kansas	Neosho County	0
Kansas	Ness County	0
Kansas	Norton County	0
Kansas	Osage County	0
Kansas	Osborne County	0
Kansas	Ottawa County	0
Kansas	Pawnee County	0
Kansas	Phillips County	0
Kansas	Pottawatomie County	0
Kansas	Pratt County	0
Kansas	Rawlins County	0
Kansas	Reno County	0
Kansas	Republic County	0
Kansas	Rice County	0
Kansas	Riley County	0
Kansas	Rooks County	0
Kansas	Rush County	0
Kansas	Russell County	0
Kansas	Saline County	0
Kansas	Scott County	0
Kansas	Sedgwick County	0
Kansas	Seward County	0
Kansas	Shawnee County	0
Kansas	Sheridan County	0
Kansas	Sherman County	0
Kansas	Smith County	0
Kansas	Stafford County	0
Kansas	Stanton County	0
Kansas	Stevens County	0
Kansas	Sumner County	0
Kansas	Thomas County	0
Kansas	Trego County	0
Kansas	Wabaunsee County	0
Kansas	Wallace County	0
Kansas	Washington County	0
Kansas	Wichita County	0
Kansas	Wilson County	0
Kansas	Woodson County	0
Kansas	Wyandotte County	0
Kentucky	Adair County	0
Kentucky	Allen County	0
Kentucky	Anderson County	0
Kentucky	Ballard County	2
Kentucky	Barren County	0
Kentucky	Bath County	0
Kentucky	Bell County	0
Kentucky	Boone County	0
Kentucky	Bourbon County	0
Kentucky	Boyd County	8
Kentucky	Boyle County	0
Kentucky	Bracken County	0
Kentucky	Breathitt County	4
Kentucky	Breckinridge County	0
Kentucky	Bullitt County	0
Kentucky	Butler County	0
Kentucky	Caldwell County	2
Kentucky	Calloway County	0
Kentucky	Campbell County	0
Kentucky	Carlisle County	2
Kentucky	Carroll County	0
Kentucky	Carter County	4
Kentucky	Casey County	0
Kentucky	Christian County	4
Kentucky	Clark County	4
Kentucky	Clay County	0
Kentucky	Clinton County	0
Kentucky	Crittenden County	0
Kentucky	Cumberland County	0
Kentucky	Daviess County	0
Kentucky	Edmonson County	2
Kentucky	Elliott County	0
Kentucky	Estill County	0
Kentucky	Fayette County	2
Kentucky	Fleming County	0
Kentucky	Floyd County	0
Kentucky	Franklin County	0
Kentucky	Fulton County	0
Kentucky	Gallatin County	0
Kentucky	Garrard County	0
Kentucky	Grant County	0
Kentucky	Graves County	0
Kentucky	Grayson County	0
Kentucky	Green County	0
Kentucky	Greenup County	0
Kentucky	Hancock County	0
Kentucky	Hardin County	0
Kentucky	Harlan County	12
Kentucky	Harrison County	0
Kentucky	Hart County	0
Kentucky	Henderson County	0
Kentucky	Henry County	0
Kentucky	Hickman County	0
Kentucky	Hopkins County	0
Kentucky	Jackson County	0
Kentucky	Jefferson County	0
Kentucky	Jessamine County	0
Kentucky	Johnson County	0
Kentucky	Kenton County	0
Kentucky	Knott County	0
Kentucky	Knox County	2
Kentucky	Larue County	0
Kentucky	Laurel County	0
Kentucky	Lawrence County	0
Kentucky	Lee County	0
Kentucky	Leslie County	0
Kentucky	Letcher County	2
Kentucky	Lewis County	0
Kentucky	Lincoln County	0
Kentucky	Livingston County	0
Kentucky	Logan County	0
Kentucky	Lyon County	6
Kentucky	Madison County	4
Kentucky	Magoffin County	0
Kentucky	Marion County	0
Kentucky	Marshall County	0
Kentucky	Martin County	0
Kentucky	Mason County	0
Kentucky	McCracken County	0
Kentucky	McCreary County	0
Kentucky	McLean County	0
Kentucky	Meade County	0
Kentucky	Menifee County	2
Kentucky	Mercer County	0
Kentucky	Metcalfe County	0
Kentucky	Monroe County	0
Kentucky	Montgomery County	2
Kentucky	Morgan County	0
Kentucky	Muhlenberg County	4
Kentucky	Nelson County	0
Kentucky	Nicholas County	0
Kentucky	Ohio County	0
Kentucky	Oldham County	0
Kentucky	Owen County	0
Kentucky	Owsley County	0
Kentucky	Pendleton County	0
Kentucky	Perry County	0
Kentucky	Pike County	2
Kentucky	Powell County	0
Kentucky	Pulaski County	0
Kentucky	Robertson County	0
Kentucky	Rockcastle County	2
Kentucky	Rowan County	0
Kentucky	Russell County	2
Kentucky	Scott County	0
Kentucky	Shelby County	0
Kentucky	Simpson County	0
Kentucky	Spencer County	0
Kentucky	Taylor County	0
Kentucky	Todd County	0
Kentucky	Trigg County	0
Kentucky	Trimble County	2
