state	county	lat	lon
Michigan	Missaukee County	44.3254	-85.0855
Michigan	Monroe County	41.9161	-83.4871
Michigan	Montcalm County	43.3128	-85.1495
Michigan	Montmorency County	45.0241	-84.1301
Michigan	Muskegon County	43.4287	-86.4209
Michigan	Newaygo County	43.5627	-85.7914
Michigan	Oakland County	42.6605	-83.3842
Michigan	Oceana County	43.6040	-86.4672
Michigan	Ogemaw County	44.3333	-84.1281
Michigan	Ontonagon County	46.8353	-89.2769
Michigan	Osceola County	43.9976	-85.3223
Michigan	Oscoda County	44.6873	-84.1269
Michigan	Otsego County	45.0218	-84.5766
Michigan	Ottawa County	43.0550	-86.2193
Michigan	Presque Isle County	45.2524	-83.4323
Michigan	Roscommon County	44.3395	-84.6113
Michigan	Saginaw County	43.3283	-84.0554
Michigan	Sanilac County	43.4492	-82.6428
Michigan	Schoolcraft County	46.0211	-86.1970
Michigan	Shiawassee County	42.9515	-84.1464
Michigan	St. Clair County	42.9288	-82.6689
Michigan	St. Joseph County	41.9115	-85.5229
Michigan	Tuscola County	43.4879	-83.4366
Michigan	Van Buren County	42.2821	-86.3061
Michigan	Washtenaw County	42.2522	-83.8434
Michigan	Wayne County	42.2847	-83.2620
Michigan	Wexford County	44.3314	-85.5700
Minnesota	Aitkin County	46.6024	-93.4198
Minnesota	Anoka County	45.2741	-93.2427
Minnesota	Becker County	46.9376	-95.7418
Minnesota	Beltrami County	47.8795	-95.0050
Minnesota	Benton County	45.7012	-94.0014
Minnesota	Big Stone County	45.4199	-96.4022
Minnesota	Blue Earth County	44.0337	-94.0640
Minnesota	Brown County	44.2465	-94.7336
Minnesota	Carlton County	46.6038	-92.6710
Minnesota	Carver County	44.8213	-93.8001
Minnesota	Cass County	46.9517	-94.3337
Minnesota	Chippewa County	45.0286	-95.5641
Minnesota	Chisago County	45.5054	-92.9038
Minnesota	Clay County	46.8984	-96.4949
Minnesota	Clearwater County	47.5759	-95.3711
Minnesota	Cook County	47.7586	-90.3443
Minnesota	Cottonwood County	44.0106	-95.1832
Minnesota	Crow Wing County	46.4917	-94.0707
Minnesota	Dakota County	44.6709	-93.0625
Minnesota	Dodge County	44.0207	-92.8694
Minnesota	Douglas County	45.9368	-95.4622
Minnesota	Faribault County	43.6765	-93.9472
Minnesota	Fillmore County	43.6792	-92.0939
Minnesota	Freeborn County	43.6742	-93.3503
Minnesota	Goodhue County	44.4062	-92.7160
Minnesota	Grant County	45.9307	-96.0107
Minnesota	Hennepin County	45.0061	-93.4752
Minnesota	Houston County	43.6670	-91.5016
Minnesota	Hubbard County	47.0956	-94.9133
Minnesota	Isanti County	45.5624	-93.2963
Minnesota	Itasca County	47.4908	-93.6111
Minnesota	Jackson County	43.6711	-95.1497
Minnesota	Kanabec County	45.9478	-93.2978
Minnesota	Kandiyohi County	45.1527	-95.0050
Minnesota	Kittson County	48.7760	-96.7803
Minnesota	Koochiching County	48.2454	-93.7829
Minnesota	Lac qui Parle County	44.9999	-96.1768
Minnesota	Lake County	47.5171	-91.4117
Minnesota	Lake of the Woods County	48.7681	-94.9046
Minnesota	Le Sueur County	44.3734	-93.7301
Minnesota	Lincoln County	44.4082	-96.2720
Minnesota	Lyon County	44.4092	-95.8473
Minnesota	Mahnomen County	47.3284	-95.8111
Minnesota	Marshall County	48.3627	-96.3578
Minnesota	Martin County	43.6772	-94.5471
Minnesota	McLeod County	44.8217	-94.2723
Minnesota	Meeker County	45.1232	-94.5273
Minnesota	Mille Lacs County	45.9290	-93.6330
Minnesota	Morrison County	46.0205	-94.2666
Minnesota	Mower County	43.6662	-92.7595
Minnesota	Murray County	44.0156	-95.7616
Minnesota	Nicollet County	44.3588	-94.2457
Minnesota	Nobles County	43.6777	-95.7631
Minnesota	Norman County	47.3295	-96.4638
Minnesota	Olmsted County	43.9995	-92.4101
Minnesota	Otter Tail County	46.4057	-95.7146
Minnesota	Pennington County	48.0692	-96.0377
Minnesota	Pine County	46.1009	-92.7631
Minnesota	Pipestone County	44.0154	-96.2570
Minnesota	Polk County	47.7743	-96.4000
Minnesota	Pope County	45.5896	-95.4467
Minnesota	Ramsey County	45.0152	-93.1000
Minnesota	Red Lake County	47.8655	-96.0872
Minnesota	Redwood County	44.4035	-95.2542
Minnesota	Renville County	44.7237	-94.9556
Minnesota	Rice County	44.3508	-93.2985
Minnesota	Rock County	43.6696	-96.2632
Minnesota	Roseau County	48.7611	-95.8215
Minnesota	Scott County	44.6518	-93.5337
Minnesota	Sherburne County	45.4532	-93.7691
Minnesota	Sibley County	44.5757	-94.2301
Minnesota	St. Louis County	47.5786	-92.5146
Minnesota	Stearns County	45.5552	-94.6105
Minnesota	Steele County	44.0153	-93.2205
Minnesota	Stevens County	45.5935	-95.9923
Minnesota	Swift County	45.2758	-95.6901
Minnesota	Todd County	46.0666	-94.9006
Minnesota	Traverse County	45.7699	-96.4748
Minnesota	Wabasha County	44.2896	-92.2335
Minnesota	Wadena County	46.5870	-94.9886
Minnesota	Waseca County	44.0185	-93.5898
Minnesota	Washington County	45.0379	-92.8901
Minnesota	Watonwan County	43.9781	-94.6138
Minnesota	Wilkin County	46.3623	-96.4767
Minnesota	Winona County	43.9814	-91.7770
Minnesota	Wright County	45.1751	-93.9664
Minnesota	Yellow Medicine County	44.7157	-95.8628
Mississippi	Adams County	31.4862	-91.3518
Mississippi	Alcorn County	34.8866	-88.5811
Mississippi	Amite County	31.2039	-90.7955
Mississippi	Attala County	33.0905	-89.5886
Mississippi	Benton County	34.8096	-89.2002
Mississippi	Bolivar County	33.7991	-90.8841
Mississippi	Calhoun County	33.9366	-89.3371
Mississippi	Carroll County	33.4408	-89.9189
Mississippi	Chickasaw County	33.9333	-88.9476
Mississippi	Choctaw County	33.3460	-89.2513
Mississippi	Claiborne County	31.9728	-90.9154
Mississippi	Clarke County	32.0454	-88.6880
Mississippi	Clay County	33.6597	-88.7825
Mississippi	Coahoma County	34.2303	-90.6040
Mississippi	Copiah County	31.8669	-90.4488
Mississippi	Covington County	31.6333	-89.5489
Mississippi	DeSoto County	34.8749	-89.9912
Mississippi	Forrest County	31.1886	-89.2594
Mississippi	Franklin County	31.4778	-90.8955
Mississippi	George County	30.8554	-88.6423
Mississippi	Greene County	31.2128	-88.6348
Mississippi	Grenada County	33.7700	-89.8027
Mississippi	Hancock County	30.3916	-89.4828
Mississippi	Harrison County	30.4165	-89.0834
Mississippi	Hinds County	32.2678	-90.4660
Mississippi	Holmes County	33.1259	-90.0912
Mississippi	Humphreys County	33.1310	-90.5234
Mississippi	Issaquena County	32.7555	-91.0035
Mississippi	Itawamba County	34.2811	-88.3631
Mississippi	Jackson County	30.4560	-88.6251
Mississippi	Jasper County	32.0167	-89.1192
Mississippi	Jefferson County	31.7336	-91.0439
Mississippi	Jefferson Davis County	31.5648	-89.8271
Mississippi	Jones County	31.6166	-89.1685
Mississippi	Kemper County	32.7501	-88.6256
Mississippi	Lafayette County	34.3531	-89.4854
Mississippi	Lamar County	31.1976	-89.5064
Mississippi	Lauderdale County	32.4040	-88.6604
Mississippi	Lawrence County	31.5500	-90.1075
Mississippi	Leake County	32.7606	-89.5222
Mississippi	Lee County	34.2924	-88.6824
Mississippi	Leflore County	33.5498	-90.2949
Mississippi	Lincoln County	31.5352	-90.4536
Mississippi	Lowndes County	33.4714	-88.4397
Mississippi	Madison County	32.6344	-90.0342
Mississippi	Marion County	31.2302	-89.8217
Mississippi	Marshall County	34.7662	-89.5042
Mississippi	Monroe County	33.8900	-88.4850
Mississippi	Montgomery County	33.5007	-89.6396
Mississippi	Neshoba County	32.7525	-89.1193
Mississippi	Newton County	32.4020	-89.1184
Mississippi	Noxubee County	33.1066	-88.5662
Mississippi	Oktibbeha County	33.4223	-88.8762
Mississippi	Panola County	34.3652	-89.9631
Mississippi	Pearl River County	30.7748	-89.5869
Mississippi	Perry County	31.1693	-88.9888
Mississippi	Pike County	31.1775	-90.3977
Mississippi	Pontotoc County	34.2271	-89.0372
Mississippi	Prentiss County	34.6206	-88.5222
Mississippi	Quitman County	34.2528	-90.2902
Mississippi	Rankin County	32.2671	-89.9461
Mississippi	Scott County	32.4120	-89.5335
Mississippi	Sharkey County	32.8924	-90.8276
Mississippi	Simpson County	31.9025	-89.9177
Mississippi	Smith County	32.0190	-89.4949
Mississippi	Stone County	30.7902	-89.1123
Mississippi	Sunflower County	33.6055	-90.5951
Mississippi	Tallahatchie County	33.9545	-90.1722
Mississippi	Tate County	34.6496	-89.9431
Mississippi	Tippah County	34.7636	-88.9188
Mississippi	Tishomingo County	34.7388	-88.2348
Mississippi	Tunica County	34.6522	-90.3718
Mississippi	Union County	34.4895	-89.0023
Mississippi	Walthall County	31.1645	-90.1034
Mississippi	Warren County	32.3561	-90.8524
Mississippi	Washington County	33.2732	-90.9444
Mississippi	Wayne County	31.6425	-88.6782
Mississippi	Webster County	33.6121	-89.2840
Mississippi	Wilkinson County	31.1611	-91.3246
Mississippi	Winston County	33.0787	-89.0374
Mississippi	Yalobusha County	34.0307	-89.7038
Mississippi	Yazoo County	32.7657	-90.3879
Missouri	Adair County	40.1907	-92.6036
Missouri	Andrew County	39.9889	-94.8036
Missouri	Atchison County	40.4318	-95.4376
Missouri	Audrain County	39.2145	-91.8434
Missouri	Barry County	36.6994	-93.8343
Missouri	Barton County	37.5008	-94.3441
Missouri	Bates County	38.2572	-94.3392
Missouri	Benton County	38.3010	-93.2879
Missouri	Bollinger County	37.3184	-90.0246
Missouri	Boone County	38.9899	-92.3102
Missouri	Buchanan County	39.6604	-94.8082
Missouri	Butler County	36.7152	-90.4031
Missouri	Caldwell County	39.6590	-93.9792
Missouri	Callaway County	38.8355	-91.9234
Missouri	Camden County	38.0265	-92.7653
Missouri	Cape Girardeau County	37.3841	-89.6857
Missouri	Carroll County	39.4274	-93.5002
Missouri	Carter County	36.9449	-90.9457
Missouri	Cass County	38.6465	-94.3545
Missouri	Cedar County	37.7337	-93.8500
Missouri	Chariton County	39.5180	-92.9616
Missouri	Christian County	36.9697	-93.1876
Missouri	Clark County	40.4073	-91.7295
Missouri	Clay County	39.3156	-94.4215
Missouri	Clinton County	39.6087	-94.3958
Missouri	Cole County	38.5032	-92.2800
Missouri	Cooper County	38.8471	-92.8101
Missouri	Crawford County	37.9666	-91.3139
Missouri	Dade County	37.4323	-93.8549
Missouri	Dallas County	37.6836	-93.0338
Missouri	Daviess County	39.9628	-93.9701
Missouri	DeKalb County	39.8947	-94.4072
Missouri	Dent County	37.6031	-91.4897
Missouri	Douglas County	36.9465	-92.5159
Missouri	Dunklin County	36.1530	-90.0623
Missouri	Franklin County	38.4130	-91.0728
Missouri	Gasconade County	38.4412	-91.5058
Missouri	Gentry County	40.2081	-94.4053
Missouri	Greene County	37.2582	-93.3406
Missouri	Grundy County	40.1125	-93.5651
Missouri	Harrison County	40.3456	-93.9926
Missouri	Henry County	38.3865	-93.7926
Missouri	Hickory County	37.9369	-93.3230
Missouri	Holt County	40.0957	-95.2191
Missouri	Howard County	39.1434	-92.6959
Missouri	Howell County	36.7744	-91.8874
Missouri	Iron County	37.6260	-90.6996
Missouri	Jackson County	39.0054	-94.3432
Missouri	Jasper County	37.2052	-94.3373
Missouri	Jefferson County	38.2576	-90.5437
Missouri	Johnson County	38.7415	-93.8119
Missouri	Knox County	40.1369	-92.1468
Missouri	Laclede County	37.6597	-92.5948
Missouri	Lafayette County	39.0687	-93.8026
Missouri	Lawrence County	37.1066	-93.8306
Missouri	Lewis County	40.0846	-91.7288
Missouri	Lincoln County	39.0623	-90.9629
Missouri	Linn County	39.8644	-93.1080
Missouri	Livingston County	39.7786	-93.5482
Missouri	Macon County	39.8298	-92.5643
Missouri	Madison County	37.4745	-90.3434
Missouri	Maries County	38.1626	-91.9236
Missouri	Marion County	39.8075	-91.6354
Missouri	McDonald County	36.6280	-94.3437
Missouri	Mercer County	40.4214	-93.5676
Missouri	Miller County	38.2167	-92.4299
Missouri	Mississippi County	36.8263	-89.2959
Missouri	Moniteau County	38.6330	-92.5836
Missouri	Monroe County	39.4983	-92.0065
Missouri	Montgomery County	38.9352	-91.4654
Missouri	Morgan County	38.4208	-92.8748
Missouri	New Madrid County	36.5943	-89.6559
Missouri	Newton County	36.9084	-94.3350
Missouri	Nodaway County	40.3611	-94.8831
Missouri	Oregon County	36.6853	-91.4018
Missouri	Osage County	38.4643	-91.8595
Missouri	Ozark County	36.6496	-92.4585
Missouri	Pemiscot County	36.2099	-89.7859
Missouri	Perry County	37.7111	-89.8021
Missouri	Pettis County	38.7274	-93.2852
Missouri	Phelps County	37.8663	-91.7903
Missouri	Pike County	39.3400	-91.1716
Missouri	Platte County	39.3787	-94.7615
Missouri	Polk County	37.6168	-93.4008
Missouri	Pulaski County	37.8248	-92.2070
Missouri	Putnam County	40.4786	-93.0145
Missouri	Ralls County	39.5535	-91.5248
Missouri	Randolph County	39.4392	-92.4930
Missouri	Ray County	39.3084	-93.9957
Missouri	Reynolds County	37.3665	-90.9723
Missouri	Ripley County	36.6502	-90.8748
Missouri	Saline County	39.1358	-93.2042
Missouri	Schuyler County	40.4694	-92.5190
Missouri	Scotland County	40.4477	-92.1428
Missouri	Scott County	37.0478	-89.5681
Missouri	Shannon County	37.1525	-91.3913
Missouri	Shelby County	39.7975	-92.0887
Missouri	St. Charles County	38.7811	-90.6749
Missouri	St. Clair County	38.0422	-93.7766
Missouri	St. Francois County	37.8107	-90.4739
Missouri	St. Louis County	38.6407	-90.4461
Missouri	St. Louis city	38.6357	-90.2446
Missouri	Ste. Genevieve County	37.8858	-90.1615
Missouri	Stoddard County	36.8516	-89.9475
Missouri	Stone County	36.7458	-93.4578
Missouri	Sullivan County	40.2096	-93.1098
Missouri	Taney County	36.6498	-93.0428
Missouri	Texas County	37.3143	-91.9645
Missouri	Vernon County	37.8502	-94.3416
Missouri	Warren County	38.7619	-91.1593
Missouri	Washington County	37.9426	-90.8970
Missouri	Wayne County	37.1111	-90.4539
Missouri	Webster County	37.2808	-92.8761
Missouri	Worth County	40.4805	-94.4192
Missouri	Wright County	37.2676	-92.4800
Montana	Beaverhead County	45.1339	-112.8929
Montana	Big Horn County	45.4079	-107.5182
Montana	Blaine County	48.4283	-108.9676
Montana	Broadwater County	46.3298	-111.4979
Montana	Carbon County	45.2245	-109.0286
Montana	Carter County	45.5168	-104.5153
Montana	Cascade County	47.3166	-111.3503
Montana	Chouteau County	47.8868	-110.4362
Montana	Custer County	46.2614	-105.5504
Montana	Daniels County	48.7944	-105.5417
Montana	Dawson County	47.2661	-104.8983
Montana	Deer Lodge County	46.0947	-113.1416
Montana	Fallon County	46.3182	-104.4057
Montana	Fergus County	47.2218	-109.2330
Montana	Flathead County	48.2954	-114.0521
Montana	Gallatin County	45.5181	-111.1639
Montana	Garfield County	47.2672	-106.9960
Montana	Glacier County	48.7057	-112.9905
Montana	Golden Valley County	46.3806	-109.1746
Montana	Granite County	46.3960	-113.4274
Montana	Hill County	48.6320	-110.1063
Montana	Jefferson County	46.1242	-112.0594
Montana	Judith Basin County	47.0326	-110.3053
Montana	Lake County	47.6429	-114.0837
Montana	Lewis and Clark County	47.1320	-112.3734
Montana	Liberty County	48.5597	-111.0369
Montana	Lincoln County	48.5524	-115.4632
Montana	Madison County	45.3253	-111.9138
Montana	McCone County	47.6296	-105.7572
Montana	Meagher County	46.5857	-110.9217
Montana	Mineral County	47.1297	-115.0854
Montana	Missoula County	47.0273	-113.8927
Montana	Musselshell County	46.5053	-108.4398
Montana	Park County	45.4631	-110.5349
Montana	Petroleum County	47.1419	-108.2266
Montana	Phillips County	48.2501	-107.9289
Montana	Pondera County	48.2286	-112.2208
Montana	Powder River County	45.4089	-105.5553
Montana	Powell County	46.8442	-112.9311
Montana	Prairie County	46.8124	-105.5040
Montana	Ravalli County	46.0777	-114.1058
Montana	Richland County	47.7856	-104.5634
Montana	Roosevelt County	48.2827	-104.9952
Montana	Rosebud County	46.1732	-106.6668
Montana	Sanders County	47.7565	-115.1803
Montana	Sheridan County	48.7056	-104.5339
Montana	Silver Bow County	45.8962	-112.6601
Montana	Stillwater County	45.6585	-109.3816
Montana	Sweet Grass County	45.8113	-109.9448
Montana	Teton County	47.8190	-112.2817
Montana	Toole County	48.6451	-111.7335
Montana	Treasure County	46.2294	-107.2858
Montana	Valley County	48.3498	-106.6704
Montana	Wheatland County	46.4970	-109.8577
Montana	Wibaux County	46.9630	-104.2745
Montana	Yellowstone County	45.9370	-108.2767
Nebraska	Adams County	40.5206	-98.5000
Nebraska	Antelope County	42.1832	-98.0580
Nebraska	Arthur County	41.5719	-101.6959
Nebraska	Banner County	41.5397	-103.7263
Nebraska	Blaine County	41.9319	-99.9964
Nebraska	Boone County	41.7039	-98.0705
Nebraska	Box Butte County	42.2104	-103.0818
Nebraska	Boyd County	42.8944	-98.7730
Nebraska	Brown County	42.3596	-99.9239
Nebraska	Buffalo County	40.8553	-99.0750
Nebraska	Burt County	41.8542	-96.3377
Nebraska	Butler County	41.2261	-97.1320
Nebraska	Cass County	40.9099	-96.1406
Nebraska	Cedar County	42.6046	-97.2569
Nebraska	Chase County	40.5304	-101.6942
Nebraska	Cherry County	42.5713	-101.0477
Nebraska	Cheyenne County	41.2142	-103.0119
Nebraska	Clay County	40.5237	-98.0509
Nebraska	Colfax County	41.5750	-97.0889
Nebraska	Cuming County	41.9159	-96.7885
Nebraska	Custer County	41.3939	-99.7269
Nebraska	Dakota County	42.3916	-96.5613
Nebraska	Dawes County	42.7130	-103.1354
Nebraska	Dawson County	40.8678	-99.8156
Nebraska	Deuel County	41.1119	-102.3326
Nebraska	Dixon County	42.4851	-96.8558
Nebraska	Dodge County	41.5770	-96.6459
Nebraska	Douglas County	41.2971	-96.1541
Nebraska	Dundy County	40.1802	-101.6811
Nebraska	Fillmore County	40.5250	-97.5967
Nebraska	Franklin County	40.1832	-98.9621
Nebraska	Frontier County	40.5309	-100.4067
Nebraska	Furnas County	40.1919	-99.9097
Nebraska	Gage County	40.2552	-96.6835
Nebraska	Garden County	41.6334	-102.3030
Nebraska	Garfield County	41.9069	-98.9512
Nebraska	Gosper County	40.5091	-99.8232
Nebraska	Grant County	41.9140	-101.7560
Nebraska	Greeley County	41.5676	-98.5306
Nebraska	Hall County	40.8660	-98.5027
Nebraska	Hamilton County	40.8728	-98.0223
Nebraska	Harlan County	40.1788	-99.4034
Nebraska	Hayes County	40.5372	-101.0480
Nebraska	Hitchcock County	40.1769	-101.0442
Nebraska	Holt County	42.4593	-98.7848
Nebraska	Hooker County	41.9203	-101.1173
Nebraska	Howard County	41.2169	-98.5133
Nebraska	Jefferson County	40.1757	-97.1431
Nebraska	Johnson County	40.3950	-96.2653
Nebraska	Kearney County	40.5091	-98.9476
Nebraska	Keith County	41.1942	-101.6444
Nebraska	Keya Paha County	42.8755	-99.7184
Nebraska	Kimball County	41.1993	-103.7032
Nebraska	Knox County	42.6344	-97.8913
Nebraska	Lancaster County	40.7835	-96.6887
Nebraska	Lincoln County	41.0503	-100.7445
Nebraska	Logan County	41.5422	-100.4437
Nebraska	Loup County	41.9032	-99.5099
Nebraska	Madison County	41.9099	-97.6069
Nebraska	McPherson County	41.6484	-101.1209
Nebraska	Merrick County	41.1698	-98.0311
Nebraska	Morrill County	41.7322	-102.9906
Nebraska	Nance County	41.4024	-97.9914
Nebraska	Nemaha County	40.3874	-95.8527
Nebraska	Nuckolls County	40.1765	-98.0468
Nebraska	Otoe County	40.6380	-96.1310
Nebraska	Pawnee County	40.1378	-96.2452
Nebraska	Perkins County	40.8576	-101.6275
Nebraska	Phelps County	40.5164	-99.4066
Nebraska	Pierce County	42.2714	-97.6110
Nebraska	Platte County	41.5769	-97.5135
Nebraska	Polk County	41.1879	-97.5707
Nebraska	Red Willow County	40.1694	-100.4686
Nebraska	Richardson County	40.1237	-95.7186
Nebraska	Rock County	42.3947	-99.4209
Nebraska	Saline County	40.5168	-97.1318
Nebraska	Sarpy County	41.1151	-96.1091
Nebraska	Saunders County	41.2234	-96.6421
Nebraska	Scotts Bluff County	41.8505	-103.7030
Nebraska	Seward County	40.8719	-97.1404
Nebraska	Sheridan County	42.5123	-102.3683
Nebraska	Sherman County	41.2187	-98.9728
Nebraska	Sioux County	42.4707	-103.7322
Nebraska	Stanton County	41.9050	-97.1771
Nebraska	Thayer County	40.1735	-97.5962
Nebraska	Thomas County	41.8557	-100.5247
Nebraska	Thurston County	42.1541	-96.5339
Nebraska	Valley County	41.5641	-98.9835
Nebraska	Washington County	41.5340	-96.2246
Nebraska	Wayne County	42.2107	-97.1262
Nebraska	Webster County	40.1806	-98.4986
Nebraska	Wheeler County	41.9226	-98.5209
Nebraska	York County	40.8731	-97.5967
Nevada	Carson City	39.1531	-119.7474
Nevada	Churchill County	39.5377	-118.2642
Nevada	Clark County	36.2141	-115.0144
Nevada	Douglas County	38.9051	-119.6090
Nevada	Elko County	41.1411	-115.3514
Nevada	Esmeralda County	37.7790	-117.6324
Nevada	Eureka County	39.9778	-116.2722
Nevada	Humboldt County	41.4079	-118.1276
Nevada	Lander County	39.9002	-117.0472
Nevada	Lincoln County	37.6346	-114.8630
Nevada	Lyon County	39.0222	-119.1974
Nevada	Mineral County	38.5166	-118.4163
Nevada	Nye County	37.9659	-116.4590
Nevada	Pershing County	40.4396	-118.4095
Nevada	Storey County	39.4384	-119.5246
Nevada	Washoe County	40.7313	-119.6633
Nevada	White Pine County	39.4182	-114.9006
New Hampshire	Belknap County	43.5191	-71.4254
New Hampshire	Carroll County	43.8678	-71.2016
New Hampshire	Cheshire County	42.9255	-72.2482
New Hampshire	Coos County	44.6525	-71.2894
New Hampshire	Grafton County	43.9264	-71.8424
New Hampshire	Hillsborough County	42.9115	-71.7231
New Hampshire	Merrimack County	43.2996	-71.6800
New Hampshire	Rockingham County	42.9887	-71.0991
New Hampshire	Strafford County	43.2933	-71.0356
New Hampshire	Sullivan County	43.3612	-72.2221
New Jersey	Atlantic County	39.4694	-74.6338
New Jersey	Bergen County	40.9597	-74.0747
New Jersey	Burlington County	39.8758	-74.6630
New Jersey	Camden County	39.8024	-74.9612
New Jersey	Cape May County	39.0858	-74.8464
New Jersey	Cumberland County	39.3284	-75.1216
New Jersey	Essex County	40.7874	-74.2463
New Jersey	Gloucester County	39.7229	-75.1457
New Jersey	Hudson County	40.7314	-74.0786
New Jersey	Hunterdon County	40.5653	-74.9120
New Jersey	Mercer County	40.2825	-74.7037
New Jersey	Middlesex County	40.4396	-74.4074
New Jersey	Monmouth County	40.2870	-74.1524
New Jersey	Morris County	40.8589	-74.5473
New Jersey	Ocean County	39.8657	-74.2589
New Jersey	Passaic County	41.0367	-74.2994
New Jersey	Salem County	39.5738	-75.3574
New Jersey	Somerset County	40.5655	-74.6199
New Jersey	Sussex County	41.1375	-74.6919
New Jersey	Union County	40.6599	-74.3087
New Jersey	Warren County	40.8535	-75.0095
New Mexico	Bernalillo County	35.0536	-106.6691
New Mexico	Catron County	33.9016	-108.3919
New Mexico	Chaves County	33.3616	-104.4698
New Mexico	Cibola County	34.9283	-107.9927
New Mexico	Colfax County	36.6130	-104.6401
New Mexico	Curry County	34.5730	-103.3461
New Mexico	De Baca County	34.3593	-104.3687
New Mexico	Doña Ana County	32.3499	-106.8350
New Mexico	Eddy County	32.4578	-104.3064
New Mexico	Grant County	32.7321	-108.3815
New Mexico	Guadalupe County	34.8698	-104.7850
New Mexico	Harding County	35.8594	-103.8534
New Mexico	Hidalgo County	31.8981	-108.7519
New Mexico	Lea County	32.7957	-103.4133
New Mexico	Lincoln County	33.7408	-105.4498
New Mexico	Los Alamos County	35.8700	-106.3080
New Mexico	Luna County	32.1845	-107.7472
New Mexico	McKinley County	35.5841	-108.2533
New Mexico	Mora County	35.9828	-104.9219
New Mexico	Otero County	32.6156	-105.7513
New Mexico	Quay County	35.1070	-103.5481
New Mexico	Rio Arriba County	36.5097	-106.6940
New Mexico	Roosevelt County	34.0212	-103.4830
New Mexico	San Juan County	36.5116	-108.3246
New Mexico	San Miguel County	35.4769	-104.8035
New Mexico	Sandoval County	35.6851	-106.8831
New Mexico	Santa Fe County	35.5145	-105.9640
New Mexico	Sierra County	33.1195	-107.1882
New Mexico	Socorro County	33.9917	-106.9391
New Mexico	Taos County	36.5772	-105.6389
New Mexico	Torrance County	34.5550	-105.8906
New Mexico	Union County	36.4881	-103.4757
New Mexico	Valencia County	34.7168	-106.8066
New York	Albany County	42.5882	-73.9740
New York	Allegany County	42.2479	-78.0262
New York	Bronx County	40.8487	-73.8529
New York	Broome County	42.1620	-75.8303
New York	Cattaraugus County	42.2391	-78.6623
New York	Cayuga County	43.0085	-76.5746
New York	Chautauqua County	42.3042	-79.4076
New York	Chemung County	42.1487	-76.7525
New York	Chenango County	42.4780	-75.6022
New York	Clinton County	44.7527	-73.7056
New York	Columbia County	42.2477	-73.6267
New York	Cortland County	42.5940	-76.0762
New York	Delaware County	42.1940	-74.9667
New York	Dutchess County	41.7548	-73.7400
New York	Erie County	42.7528	-78.7782
New York	Essex County	44.1096	-73.7784
New York	Franklin County	44.5944	-74.3107
New York	Fulton County	43.1156	-74.4237
New York	Genesee County	43.0009	-78.1928
New York	Greene County	42.2798	-74.1420
New York	Hamilton County	43.6579	-74.5025
New York	Herkimer County	43.5710	-74.8411
New York	Jefferson County	43.9964	-76.0530
New York	Kings County	40.6350	-73.9506
New York	Lewis County	43.7827	-75.4441
New York	Livingston County	42.7290	-77.7785
New York	Madison County	42.9100	-75.6636
New York	Monroe County	43.2503	-77.7005
New York	Montgomery County	42.9009	-74.4354
New York	Nassau County	40.7296	-73.5894
New York	New York County	40.7766	-73.9702
New York	Niagara County	43.2727	-78.8129
New York	Oneida County	43.2427	-75.4343
New York	Onondaga County	43.0065	-76.1961
New York	Ontario County	42.8564	-77.3035
New York	Orange County	41.4024	-74.3063
New York	Orleans County	43.3399	-78.2070
New York	Oswego County	43.4614	-76.2093
New York	Otsego County	42.6298	-75.0288
New York	Putnam County	41.4279	-73.7439
New York	Queens County	40.6547	-73.8412
New York	Rensselaer County	42.7104	-73.5138
New York	Richmond County	40.5613	-74.1399
New York	Rockland County	41.1546	-74.0247
New York	Saratoga County	43.1061	-73.8554
New York	Schenectady County	42.8176	-74.0436
New York	Schoharie County	42.5913	-74.4382
New York	Schuyler County	42.4198	-76.9386
New York	Seneca County	42.7823	-76.8271
New York	St. Lawrence County	44.4881	-75.0743
New York	Steuben County	42.2667	-77.3855
New York	Suffolk County	40.9436	-72.6922
New York	Sullivan County	41.7200	-74.7716
New York	Tioga County	42.1781	-76.2975
New York	Tompkins County	42.4530	-76.4735
New York	Ulster County	41.9472	-74.2655
New York	Warren County	43.5551	-73.8381
New York	Washington County	43.3124	-73.4394
New York	Wayne County	43.2181	-77.0494
New York	Westchester County	41.1527	-73.7458
New York	Wyoming County	42.7014	-78.2286
New York	Yates County	42.6382	-77.1043
North Carolina	Alamance County	36.0440	-79.4006
North Carolina	Alexander County	35.9210	-81.1775
North Carolina	Alleghany County	36.4894	-81.1323
North Carolina	Anson County	34.9750	-80.1098
North Carolina	Ashe County	36.4435	-81.4993
North Carolina	Avery County	36.0721	-81.9203
North Carolina	Beaufort County	35.4823	-76.8420
North Carolina	Bertie County	36.0590	-76.9624
North Carolina	Bladen County	34.5919	-78.5395
North Carolina	Brunswick County	34.0388	-78.2278
North Carolina	Buncombe County	35.6094	-82.5304
North Carolina	Burke County	35.7462	-81.7062
North Carolina	Cabarrus County	35.3883	-80.5527
North Carolina	Caldwell County	35.9664	-81.5125
North Carolina	Camden County	36.3423	-76.1625
North Carolina	Carteret County	34.8583	-76.5359
North Carolina	Caswell County	36.3943	-79.3396
North Carolina	Catawba County	35.6619	-81.2149
North Carolina	Chatham County	35.7050	-79.2515
North Carolina	Cherokee County	35.1371	-84.0614
