genus\tspecies\tstate\tcounty\tlat\lon
Acer	saccharum	Arizona	Apache County	-109.4902	35.3851
Acer	saccharum	Arizona	Cochise County	-109.7752	31.8401
Acer	saccharum	Arizona	Coconino County	-111.7737	35.8297
Acer	saccharum	Arizona	Gila County	-110.8119	33.7896
Acer	saccharum	Arizona	Graham County	-109.8783	32.9318
Acer	saccharum	Arizona	Greenlee County	-109.2423	33.2389
Acer	saccharum	Arizona	La Paz County	-114.0388	33.7276
Acer	saccharum	Arizona	Maricopa County	-112.4989	33.3452
Acer	saccharum	Arizona	Mohave County	-113.7497	35.7177
Acer	saccharum	Arizona	Navajo County	-110.3210	35.3908
Acer	saccharum	Arizona	Pima County	-111.7837	32.1280
Acer	saccharum	Arizona	Pinal County	-111.3663	32.9185
Acer	saccharum	Arizona	Santa Cruz County	-110.8452	31.5257
Acer	saccharum	Arizona	Yavapai County	-112.5772	34.6311
Acer	saccharum	Arizona	Yuma County	-113.9109	32.7739
Acer	saccharum	Arkansas	Arkansas County	-91.3765	34.2896
Acer	saccharum	Arkansas	Ashley County	-91.7723	33.1908
Acer	saccharum	Arkansas	Baxter County	-92.3299	36.2803
Acer	saccharum	Arkansas	Benton County	-94.2563	36.3378
Acer	saccharum	Arkansas	Boone County	-93.0792	36.3043
Acer	saccharum	Arkansas	Bradley County	-92.1692	33.4665
Acer	saccharum	Arkansas	Calhoun County	-92.5139	33.5605
Acer	saccharum	Arkansas	Carroll County	-93.5410	36.3374
Acer	saccharum	Arkansas	Chicot County	-91.2972	33.2671
Acer	saccharum	Arkansas	Clark County	-93.1762	34.0533
Acer	saccharum	Arkansas	Clay County	-90.4187	36.3673
Acer	saccharum	Arkansas	Cleburne County	-92.0600	35.5663
Acer	saccharum	Arkansas	Cleveland County	-92.1887	33.8932
Acer	saccharum	Arkansas	Columbia County	-93.2328	33.2230
Acer	saccharum	Arkansas	Conway County	-92.6892	35.2657
Acer	saccharum	Arkansas	Craighead County	-90.6314	35.8277
Acer	saccharum	Arkansas	Crawford County	-94.2362	35.5830
Acer	saccharum	Arkansas	Crittenden County	-90.3051	35.1976
Acer	saccharum	Arkansas	Cross County	-90.7640	35.2857
Acer	saccharum	Arkansas	Dallas County	-92.6540	33.9678
Acer	saccharum	Arkansas	Desha County	-91.2441	33.8288
Acer	saccharum	Arkansas	Drew County	-91.7228	33.5872
Acer	saccharum	Arkansas	Faulkner County	-92.3369	35.1465
Acer	saccharum	Arkansas	Franklin County	-93.8877	35.5086
Acer	saccharum	Arkansas	Fulton County	-91.8193	36.3813
Acer	saccharum	Arkansas	Garland County	-93.1469	34.5789
Acer	saccharum	Arkansas	Grant County	-92.4230	34.2856
Acer	saccharum	Arkansas	Greene County	-90.5663	36.1206
Acer	saccharum	Arkansas	Hempstead County	-93.6644	33.7360
Acer	saccharum	Arkansas	Hot Spring County	-92.9441	34.3152
Acer	saccharum	Arkansas	Howard County	-93.9909	34.0831
Acer	saccharum	Arkansas	Independence County	-91.5599	35.7375
Acer	saccharum	Arkansas	Izard County	-91.9136	36.0949
Acer	saccharum	Arkansas	Jackson County	-91.2232	35.5965
Acer	saccharum	Arkansas	Jefferson County	-91.9297	34.2772
Acer	saccharum	Arkansas	Johnson County	-93.4663	35.5734
Acer	saccharum	Arkansas	Lafayette County	-93.6115	33.2406
Acer	saccharum	Arkansas	Lawrence County	-91.1012	36.0411
Acer	saccharum	Arkansas	Lee County	-90.7797	34.7795
Acer	saccharum	Arkansas	Lincoln County	-91.7424	33.9564
Acer	saccharum	Arkansas	Little River County	-94.2363	33.7019
Acer	saccharum	Arkansas	Logan County	-93.7209	35.2187
Acer	saccharum	Arkansas	Lonoke County	-91.8941	34.7551
Acer	saccharum	Arkansas	Madison County	-93.7241	36.0125
Acer	saccharum	Arkansas	Marion County	-92.6786	36.2667
Acer	saccharum	Arkansas	Miller County	-93.9015	33.3055
Acer	saccharum	Arkansas	Mississippi County	-90.0522	35.7669
Acer	saccharum	Arkansas	Monroe County	-91.2033	34.6795
Acer	saccharum	Arkansas	Montgomery County	-93.6642	34.5457
Acer	saccharum	Arkansas	Nevada County	-93.3051	33.6667
Acer	saccharum	Arkansas	Newton County	-93.2159	35.9107
Acer	saccharum	Arkansas	Ouachita County	-92.8784	33.5912
Acer	saccharum	Arkansas	Perry County	-92.9269	34.9464
Acer	saccharum	Arkansas	Phillips County	-90.8556	34.4237
Acer	saccharum	Arkansas	Pike County	-93.6587	34.1582
Acer	saccharum	Arkansas	Poinsett County	-90.6811	35.5689
Acer	saccharum	Arkansas	Polk County	-94.2309	34.4909
Acer	saccharum	Arkansas	Pope County	-93.0268	35.4566
Acer	saccharum	Arkansas	Prairie County	-91.5536	34.8311
Acer	saccharum	Arkansas	Pulaski County	-92.3130	34.7703
Acer	saccharum	Arkansas	Randolph County	-91.0284	36.3413
Acer	saccharum	Arkansas	Saline County	-92.6745	34.6485
Acer	saccharum	Arkansas	Scott County	-94.0636	34.8589
Acer	saccharum	Arkansas	Searcy County	-92.6959	35.8964
Acer	saccharum	Arkansas	Sebastian County	-94.2750	35.1970
Acer	saccharum	Arkansas	Sevier County	-94.2433	33.9949
Acer	saccharum	Arkansas	Sharp County	-91.4711	36.1734
Acer	saccharum	Arkansas	St. Francis County	-90.7515	35.0228
Acer	saccharum	Arkansas	Stone County	-92.1405	35.8570
Acer	saccharum	Arkansas	Union County	-92.5981	33.1682
Acer	saccharum	Arkansas	Van Buren County	-92.5160	35.5830
Acer	saccharum	Arkansas	Washington County	-94.2173	35.9780
Acer	saccharum	Arkansas	White County	-91.7530	35.2551
Acer	saccharum	Arkansas	Woodruff County	-91.2445	35.1928
Acer	saccharum	Arkansas	Yell County	-93.4083	34.9977
Acer	saccharum	California	Alameda County	-121.9125	37.6471
Acer	saccharum	California	Alpine County	-119.7984	38.6218
Acer	saccharum	California	Amador County	-120.6539	38.4435
Acer	saccharum	California	Butte County	-121.6032	39.6653
Acer	saccharum	California	Calaveras County	-120.5541	38.1911
Acer	saccharum	California	Colusa County	-122.2376	39.1777
Acer	saccharum	California	Contra Costa County	-121.9515	37.9195
Acer	saccharum	California	Del Norte County	-123.9810	41.7499
Acer	saccharum	California	El Dorado County	-120.5342	38.7856
Acer	saccharum	California	Fresno County	-119.6550	36.7610
Acer	saccharum	California	Glenn County	-122.4017	39.6025
Acer	saccharum	California	Humboldt County	-123.9262	40.7067
Acer	saccharum	California	Imperial County	-115.3554	33.0408
Acer	saccharum	California	Inyo County	-117.4042	36.5622
Acer	saccharum	California	Kern County	-118.7295	35.3466
Acer	saccharum	California	Kings County	-119.8155	36.0725
Acer	saccharum	California	Lake County	-122.7452	39.1080
Acer	saccharum	California	Lassen County	-120.6212	40.7153
Acer	saccharum	California	Los Angeles County	-118.2619	34.1964
Acer	saccharum	California	Madera County	-119.7498	37.2098
Acer	saccharum	California	Marin County	-122.7464	38.0514
Acer	saccharum	California	Mariposa County	-119.9117	37.5743
Acer	saccharum	California	Mendocino County	-123.4429	39.4324
Acer	saccharum	California	Merced County	-120.7228	37.1948
Acer	saccharum	California	Modoc County	-120.7184	41.5929
Acer	saccharum	California	Mono County	-118.8752	37.9158
Acer	saccharum	California	Monterey County	-121.3156	36.2401
Acer	saccharum	California	Napa County	-122.3259	38.5071
Acer	saccharum	California	Nevada County	-120.7713	39.2975
Acer	saccharum	California	Orange County	-117.7772	33.6757
Acer	saccharum	California	Placer County	-120.7227	39.0620
Acer	saccharum	California	Plumas County	-120.8244	39.9923
Acer	saccharum	California	Riverside County	-116.0022	33.7298
Acer	saccharum	California	Sacramento County	-121.3443	38.4501
Acer	saccharum	California	San Benito County	-121.0858	36.6117
Acer	saccharum	California	San Bernardino County	-116.1816	34.8567
Acer	saccharum	California	San Diego County	-116.7761	33.0236
Acer	saccharum	California	San Francisco County	-123.0322	37.7272
Acer	saccharum	California	San Joaquin County	-121.2722	37.9350
Acer	saccharum	California	San Luis Obispo County	-120.4489	35.3882
Acer	saccharum	California	San Mateo County	-122.3715	37.4147
Acer	saccharum	California	Santa Barbara County	-120.0384	34.5367
Acer	saccharum	California	Santa Clara County	-121.6895	37.2216
Acer	saccharum	California	Santa Cruz County	-122.0078	37.0123
Acer	saccharum	California	Shasta County	-122.0436	40.7605
Acer	saccharum	California	Sierra County	-120.5220	39.5769
Acer	saccharum	California	Siskiyou County	-122.5333	41.5880
Acer	saccharum	California	Solano County	-121.9396	38.2672
Acer	saccharum	California	Sonoma County	-122.9261	38.5252
Acer	saccharum	California	Stanislaus County	-121.0028	37.5623
Acer	saccharum	California	Sutter County	-121.7039	39.0362
Acer	saccharum	California	Tehama County	-122.2323	40.1262
Acer	saccharum	California	Trinity County	-123.1147	40.6479
Acer	saccharum	California	Tulare County	-118.7811	36.2288
Acer	saccharum	California	Tuolumne County	-119.9647	38.0214
Acer	saccharum	California	Ventura County	-119.1331	34.3587
Acer	saccharum	California	Yolo County	-121.9027	38.6796
Acer	saccharum	California	Yuba County	-121.3443	39.2701
Acer	saccharum	Colorado	Adams County	-104.3319	39.8743
Acer	saccharum	Colorado	Alamosa County	-105.7880	37.5684
Acer	saccharum	Colorado	Arapahoe County	-104.3317	39.6446
Acer	saccharum	Colorado	Archuleta County	-107.0509	37.2024
Acer	saccharum	Colorado	Baca County	-102.5437	37.3098
Acer	saccharum	Colorado	Bent County	-103.0776	37.9319
Acer	saccharum	Colorado	Boulder County	-105.3977	40.0950
Acer	saccharum	Colorado	Broomfield County	-105.0508	39.9536
Acer	saccharum	Colorado	Chaffee County	-106.3000	38.7346
Acer	saccharum	Colorado	Cheyenne County	-102.6018	38.8356
Acer	saccharum	Colorado	Clear Creek County	-105.6708	39.6894
Acer	saccharum	Colorado	Conejos County	-106.1764	37.2134
Acer	saccharum	Colorado	Costilla County	-105.4289	37.2775
Acer	saccharum	Colorado	Crowley County	-103.7727	38.3062
Acer	saccharum	Colorado	Custer County	-105.3735	38.1020
Acer	saccharum	Colorado	Delta County	-107.8649	38.8616
Acer	saccharum	Colorado	Denver County	-104.8811	39.7619
Acer	saccharum	Colorado	Dolores County	-108.5062	37.7338
Acer	saccharum	Colorado	Douglas County	-104.9260	39.3254
Acer	saccharum	Colorado	Eagle County	-106.6952	39.6270
Acer	saccharum	Colorado	El Paso County	-104.5275	38.8274
Acer	saccharum	Colorado	Elbert County	-104.1141	39.3152
Acer	saccharum	Colorado	Fremont County	-105.4250	38.4552
Acer	saccharum	Colorado	Garfield County	-107.9098	39.5994
Acer	saccharum	Colorado	Gilpin County	-105.5289	39.8612
Acer	saccharum	Colorado	Grand County	-106.1108	40.1131
Acer	saccharum	Colorado	Gunnison County	-107.0569	38.6705
Acer	saccharum	Colorado	Hinsdale County	-107.3840	37.8115
Acer	saccharum	Colorado	Huerfano County	-104.9599	37.6878
Acer	saccharum	Colorado	Jackson County	-106.3292	40.6634
Acer	saccharum	Colorado	Jefferson County	-105.2455	39.5795
Acer	saccharum	Colorado	Kiowa County	-102.7568	38.3877
Acer	saccharum	Colorado	Kit Carson County	-102.6030	39.3053
Acer	saccharum	Colorado	La Plata County	-107.8397	37.2874
Acer	saccharum	Colorado	Lake County	-106.3501	39.2053
Acer	saccharum	Colorado	Larimer County	-105.4868	40.6581
Acer	saccharum	Colorado	Las Animas County	-104.0441	37.3188
Acer	saccharum	Colorado	Lincoln County	-103.5076	38.9937
Acer	saccharum	Colorado	Logan County	-103.0905	40.7281
Acer	saccharum	Colorado	Mesa County	-108.4606	39.0195
Acer	saccharum	Colorado	Mineral County	-107.0032	37.5491
Acer	saccharum	Colorado	Moffat County	-108.2172	40.6109
Acer	saccharum	Colorado	Montezuma County	-108.5958	37.3380
Acer	saccharum	Colorado	Montrose County	-108.2663	38.4075
Acer	saccharum	Colorado	Morgan County	-103.8122	40.2632
Acer	saccharum	Colorado	Otero County	-103.7213	37.8842
Acer	saccharum	Colorado	Ouray County	-107.7885	38.1547
Acer	saccharum	Colorado	Park County	-105.7176	39.1189
Acer	saccharum	Colorado	Phillips County	-102.3451	40.5947
Acer	saccharum	Colorado	Pitkin County	-106.9162	39.2175
Acer	saccharum	Colorado	Prowers County	-102.3922	37.9582
Acer	saccharum	Colorado	Pueblo County	-104.4847	38.1628
Acer	saccharum	Colorado	Rio Blanco County	-108.2007	39.9726
Acer	saccharum	Colorado	Rio Grande County	-106.4531	37.4859
Acer	saccharum	Colorado	Routt County	-106.9877	40.4837
Acer	saccharum	Colorado	Saguache County	-106.2347	38.0317
Acer	saccharum	Colorado	San Juan County	-107.6703	37.7810
Acer	saccharum	Colorado	San Miguel County	-108.4273	38.0093
Acer	saccharum	Colorado	Sedgwick County	-102.3554	40.8716
Acer	saccharum	Colorado	Summit County	-106.1376	39.6210
Acer	saccharum	Colorado	Teller County	-105.1874	38.8700
Acer	saccharum	Colorado	Washington County	-103.2097	39.9658
Acer	saccharum	Colorado	Weld County	-104.3837	40.5560
Acer	saccharum	Colorado	Yuma County	-102.4216	40.0008
Acer	saccharum	Connecticut	Capitol Planning Region	-72.5759	41.8170
Acer	saccharum	Connecticut	Greater Bridgeport Planning Region	-73.2094	41.1846
Acer	saccharum	Connecticut	Lower Connecticut River Valley Planning Region	-72.4935	41.4203
Acer	saccharum	Connecticut	Naugatuck Valley Planning Region	-73.0879	41.5189
Acer	saccharum	Connecticut	Northeastern Connecticut Planning Region	-71.9727	41.8424
Acer	saccharum	Connecticut	Northwest Hills Planning Region	-73.2215	41.8548
Acer	saccharum	Connecticut	South Central Connecticut Planning Region	-72.8370	41.2902
Acer	saccharum	Connecticut	Southeastern Connecticut Planning Region	-72.1017	41.4848
Acer	saccharum	Connecticut	Western Connecticut Planning Region	-73.4465	41.2791
Acer	saccharum	Delaware	Kent County	-75.5030	39.0971
Acer	saccharum	Delaware	New Castle County	-75.6441	39.5759
Acer	saccharum	Delaware	Sussex County	-75.3370	38.6732
Acer	saccharum	District of Columbia	District of Columbia	-77.0165	38.9042
Acer	saccharum	Florida	Alachua County	-82.3572	29.6757
Acer	saccharum	Florida	Baker County	-82.3023	30.3244
Acer	saccharum	Florida	Bay County	-85.5344	30.1591
Acer	saccharum	Florida	Bradford County	-82.1667	29.9524
Acer	saccharum	Florida	Brevard County	-80.7003	28.2983
Acer	saccharum	Florida	Broward County	-80.4767	26.1935
Acer	saccharum	Florida	Calhoun County	-85.1979	30.3888
Acer	saccharum	Florida	Charlotte County	-82.0037	26.9064
Acer	saccharum	Florida	Citrus County	-82.5956	28.8503
Acer	saccharum	Florida	Clay County	-81.8650	29.9866
Acer	saccharum	Florida	Collier County	-81.4010	26.1188
Acer	saccharum	Florida	Columbia County	-82.6234	30.2217
Acer	saccharum	Florida	DeSoto County	-81.8063	27.1906
Acer	saccharum	Florida	Dixie County	-83.2362	29.5527
Acer	saccharum	Florida	Duval County	-81.6481	30.3352
Acer	saccharum	Florida	Escambia County	-87.3203	30.5300
Acer	saccharum	Florida	Flagler County	-81.2863	29.4749
Acer	saccharum	Florida	Franklin County	-84.8152	29.6778
Acer	saccharum	Florida	Gadsden County	-84.6126	30.5787
Acer	saccharum	Florida	Gilchrist County	-82.7958	29.7235
Acer	saccharum	Florida	Glades County	-81.1908	26.9548
Acer	saccharum	Florida	Gulf County	-85.2720	29.8592
Acer	saccharum	Florida	Hamilton County	-82.9511	30.4984
Acer	saccharum	Florida	Hardee County	-81.8216	27.4928
Acer	saccharum	Florida	Hendry County	-81.1521	26.5400
Acer	saccharum	Florida	Hernando County	-82.5260	28.5560
Acer	saccharum	Florida	Highlands County	-81.3424	27.3411
Acer	saccharum	Florida	Hillsborough County	-82.3800	27.8932
Acer	saccharum	Florida	Holmes County	-85.8159	30.8620
Acer	saccharum	Florida	Indian River County	-80.5748	27.7005
Acer	saccharum	Florida	Jackson County	-85.2088	30.7892
Acer	saccharum	Florida	Jefferson County	-83.9218	30.3969
Acer	saccharum	Florida	Lafayette County	-83.1785	29.9901
Acer	saccharum	Florida	Lake County	-81.7123	28.7641
Acer	saccharum	Florida	Lee County	-81.9842	26.5633
Acer	saccharum	Florida	Leon County	-84.2778	30.4593
Acer	saccharum	Florida	Levy County	-82.8312	29.2719
Acer	saccharum	Florida	Liberty County	-84.8686	30.2598
Acer	saccharum	Florida	Madison County	-83.4704	30.4472
Acer	saccharum	Florida	Manatee County	-82.3931	27.4756
Acer	saccharum	Florida	Marion County	-82.0431	29.2028
Acer	saccharum	Florida	Martin County	-80.3982	27.0836
Acer	saccharum	Florida	Miami-Dade County	-80.5037	25.6160
Acer	saccharum	Florida	Monroe County	-81.0226	25.5861
Acer	saccharum	Florida	Nassau County	-81.7651	30.6060
Acer	saccharum	Florida	Okaloosa County	-86.5911	30.6143
Acer	saccharum	Florida	Okeechobee County	-80.8874	27.3856
Acer	saccharum	Florida	Orange County	-81.3233	28.5144
Acer	saccharum	Florida	Osceola County	-81.1393	28.0590
Acer	saccharum	Florida	Palm Beach County	-80.4484	26.6491
Acer	saccharum	Florida	Pasco County	-82.5110	28.3098
Acer	saccharum	Florida	Pinellas County	-82.7981	27.9053
Acer	saccharum	Florida	Polk County	-81.6935	27.9536
Acer	saccharum	Florida	Putnam County	-81.7320	29.5939
Acer	saccharum	Florida	Santa Rosa County	-87.0189	30.6753
Acer	saccharum	Florida	Sarasota County	-82.4237	27.2253
Acer	saccharum	Florida	Seminole County	-81.1320	28.6901
Acer	saccharum	Florida	St. Johns County	-81.4000	29.8905
Acer	saccharum	Florida	St. Lucie County	-80.4435	27.3798
Acer	saccharum	Florida	Sumter County	-82.0699	28.7153
Acer	saccharum	Florida	Suwannee County	-82.9928	30.1892
Acer	saccharum	Florida	Taylor County	-83.6396	29.9671
Acer	saccharum	Florida	Union County	-82.3669	30.0543
Acer	saccharum	Florida	Volusia County	-81.1618	29.0578
Acer	saccharum	Florida	Wakulla County	-84.3591	30.0913
Acer	saccharum	Florida	Walton County	-86.1628	30.5712
Acer	saccharum	Florida	Washington County	-85.6558	30.6021
Acer	saccharum	Georgia	Appling County	-82.2901	31.7397
Acer	saccharum	Georgia	Atkinson County	-82.8782	31.2968
Acer	saccharum	Georgia	Bacon County	-82.4514	31.5502
Acer	saccharum	Georgia	Baker County	-84.4549	31.3196
Acer	saccharum	Georgia	Baldwin County	-83.2555	33.0595
Acer	saccharum	Georgia	Banks County	-83.4984	34.3519
Acer	saccharum	Georgia	Barrow County	-83.7123	33.9920
Acer	saccharum	Georgia	Bartow County	-84.8382	34.2409
Acer	saccharum	Georgia	Ben Hill County	-83.1472	31.7408
Acer	saccharum	Georgia	Berrien County	-83.2279	31.2887
Acer	saccharum	Georgia	Bibb County	-83.6942	32.8088
Acer	saccharum	Georgia	Bleckley County	-83.3317	32.4354
Acer	saccharum	Georgia	Brantley County	-81.9830	31.1973
Acer	saccharum	Georgia	Brooks County	-83.5819	30.8229
Acer	saccharum	Georgia	Bryan County	-81.4385	32.0180
Acer	saccharum	Georgia	Bulloch County	-81.7416	32.3945
Acer	saccharum	Georgia	Burke County	-82.0002	33.0602
Acer	saccharum	Georgia	Butts County	-83.9582	33.2904
Acer	saccharum	Georgia	Calhoun County	-84.6263	31.5213
Acer	saccharum	Georgia	Camden County	-81.6420	30.9134
Acer	saccharum	Georgia	Candler County	-82.0713	32.4039
Acer	saccharum	Georgia	Carroll County	-85.0805	33.5822
Acer	saccharum	Georgia	Catoosa County	-85.1394	34.9002
Acer	saccharum	Georgia	Charlton County	-82.1396	30.7799
Acer	saccharum	Georgia	Chatham County	-81.0852	31.9804
Acer	saccharum	Georgia	Chattahoochee County	-84.7880	32.3474
Acer	saccharum	Georgia	Chattooga County	-85.3453	34.4742
Acer	saccharum	Georgia	Cherokee County	-84.4751	34.2443
Acer	saccharum	Georgia	Clarke County	-83.3672	33.9522
Acer	saccharum	Georgia	Clay County	-84.9926	31.6198
Acer	saccharum	Georgia	Clayton County	-84.4129	33.5516
Acer	saccharum	Georgia	Clinch County	-82.7026	30.9177
Acer	saccharum	Georgia	Cobb County	-84.5741	33.9399
Acer	saccharum	Georgia	Coffee County	-82.8449	31.5492
Acer	saccharum	Georgia	Colquitt County	-83.7698	31.1897
Acer	saccharum	Georgia	Columbia County	-82.2496	33.5521
Acer	saccharum	Georgia	Cook County	-83.4294	31.1525
Acer	saccharum	Georgia	Coweta County	-84.7621	33.3529
Acer	saccharum	Georgia	Crawford County	-83.9792	32.7094
Acer	saccharum	Georgia	Crisp County	-83.7565	31.9203
Acer	saccharum	Georgia	Dade County	-85.5062	34.8524
Acer	saccharum	Georgia	Dawson County	-84.1733	34.4426
Acer	saccharum	Georgia	DeKalb County	-84.2263	33.7707
Acer	saccharum	Georgia	Decatur County	-84.5839	30.8806
Acer	saccharum	Georgia	Dodge County	-83.1679	32.1644
Acer	saccharum	Georgia	Dooly County	-83.8072	32.1520
Acer	saccharum	Georgia	Dougherty County	-84.2090	31.5326
Acer	saccharum	Georgia	Douglas County	-84.7673	33.7012
Acer	saccharum	Georgia	Early County	-84.9067	31.3242
Acer	saccharum	Georgia	Echols County	-82.8974	30.7140
Acer	saccharum	Georgia	Effingham County	-81.3434	32.3617
Acer	saccharum	Georgia	Elbert County	-82.8419	34.1164
Acer	saccharum	Georgia	Emanuel County	-82.2998	32.5911
Acer	saccharum	Georgia	Evans County	-81.8902	32.1531
Acer	saccharum	Georgia	Fannin County	-84.3173	34.8665
Acer	saccharum	Georgia	Fayette County	-84.4939	33.4127
Acer	saccharum	Georgia	Floyd County	-85.2137	34.2637
Acer	saccharum	Georgia	Forsyth County	-84.1274	34.2251
Acer	saccharum	Georgia	Franklin County	-83.2275	34.3753
Acer	saccharum	Georgia	Fulton County	-84.4682	33.7900
Acer	saccharum	Georgia	Gilmer County	-84.4548	34.6905
Acer	saccharum	Georgia	Glascock County	-82.6069	33.2275
Acer	saccharum	Georgia	Glynn County	-81.4965	31.2127
Acer	saccharum	Georgia	Gordon County	-84.8739	34.5097
Acer	saccharum	Georgia	Grady County	-84.2450	30.8759
Acer	saccharum	Georgia	Greene County	-83.1666	33.5767
Acer	saccharum	Georgia	Gwinnett County	-84.0257	33.9588
Acer	saccharum	Georgia	Habersham County	-83.5259	34.6344
Acer	saccharum	Georgia	Hall County	-83.8185	34.3176
Acer	saccharum	Georgia	Hancock County	-83.0005	33.2692
Acer	saccharum	Georgia	Haralson County	-85.2201	33.7952
Acer	saccharum	Georgia	Harris County	-84.9124	32.7315
Acer	saccharum	Georgia	Hart County	-82.9633	34.3487
Acer	saccharum	Georgia	Heard County	-85.1379	33.2913
Acer	saccharum	Georgia	Henry County	-84.1540	33.4529
Acer	saccharum	Georgia	Houston County	-83.6623	32.4581
Acer	saccharum	Georgia	Irwin County	-83.2770	31.6043
Acer	saccharum	Georgia	Jackson County	-83.5626	34.1309
Acer	saccharum	Georgia	Jasper County	-83.6892	33.3170
Acer	saccharum	Georgia	Jeff Davis County	-82.6368	31.8116
Acer	saccharum	Georgia	Jefferson County	-82.4200	33.0582
Acer	saccharum	Georgia	Jenkins County	-81.9715	32.7946
Acer	saccharum	Georgia	Johnson County	-82.6640	32.6946
Acer	saccharum	Georgia	Jones County	-83.5622	33.0217
Acer	saccharum	Georgia	Lamar County	-84.1467	33.0744
Acer	saccharum	Georgia	Lanier County	-83.0632	31.0382
Acer	saccharum	Georgia	Laurens County	-82.9263	32.3932
Acer	saccharum	Georgia	Lee County	-84.1467	31.8184
Acer	saccharum	Georgia	Liberty County	-81.4579	31.8075
Acer	saccharum	Georgia	Lincoln County	-82.4483	33.7922
Acer	saccharum	Georgia	Long County	-81.7429	31.7496
Acer	saccharum	Georgia	Lowndes County	-83.2690	30.8331
