state   county   lat  lon
Tennessee	Humphreys County	36.0408	-87.7905
Illinois	Mason County	40.2370	-89.9136
Virginia	Wythe County	36.8999	-81.0830
Georgia	Washington County	32.9718	-82.7981
Washington	Yakima County	46.4566	-120.7401
Arkansas	Washington County	35.9780	-94.2173
Texas	Henderson County	32.2116	-95.8534
Wisconsin	Eau Claire County	44.7264	-91.2864
Tennessee	Sequatchie County	35.3723	-85.4101
Texas	Walker County	30.7432	-95.5698
Arizona	Coconino County	35.8297	-111.7737
Kansas	Sumner County	37.2367	-97.4934
Michigan	Oceana County	43.6040	-86.4672
Minnesota	Kanabec County	45.9478	-93.2978
Ohio	Ashtabula County	41.9066	-80.7456
California	Alpine County	38.6218	-119.7984
Texas	Galveston County	29.2335	-94.8885
Alabama	Bullock County	32.1018	-85.7173
Illinois	Livingston County	40.8944	-88.5529
Ohio	Preble County	39.7388	-84.6448
Ohio	Jackson County	39.0135	-82.6141
Texas	Harris County	29.8573	-95.3930
Massachusetts	Middlesex County	42.4817	-71.3949
Texas	Dawson County	32.7425	-101.9488
New York	Ontario County	42.8564	-77.3035
Alabama	Autauga County	32.5322	-86.6464
Kansas	Miami County	38.5668	-94.8330
Georgia	Dodge County	32.1644	-83.1679
New York	Cortland County	42.5940	-76.0762
Georgia	Camden County	30.9134	-81.6420
Michigan	Washtenaw County	42.2522	-83.8434
Indiana	LaGrange County	41.6425	-85.4278
Texas	Pecos County	30.7733	-102.7182
Georgia	Peach County	32.5713	-83.8320
Georgia	White County	34.6442	-83.7430
Georgia	Jefferson County	33.0582	-82.4200
Wisconsin	Oconto County	44.9966	-88.2065
Texas	Nacogdoches County	31.6206	-94.6202
Rhode Island	Washington County	41.3968	-71.6203
Washington	Okanogan County	48.5485	-119.7422
Washington	Spokane County	47.6204	-117.4034
Wisconsin	Forest County	45.6669	-88.7733
Wisconsin	Sawyer County	45.8650	-91.1471
New Jersey	Hudson County	40.7314	-74.0786
Ohio	Stark County	40.8141	-81.3657
Texas	Guadalupe County	29.5827	-97.9490
Washington	Island County	48.1586	-122.6706
West Virginia	Jefferson County	39.3074	-77.8632
Virginia	Prince William County	38.7011	-77.4796
Pennsylvania	Chester County	39.9740	-75.7498
West Virginia	Mercer County	37.4034	-81.1065
Tennessee	Roane County	35.8473	-84.5239
Washington	Clallam County	48.1109	-123.8899
Washington	Stevens County	48.3887	-117.8545
Iowa	Van Buren County	40.7541	-91.9529
Nebraska	Gosper County	40.5091	-99.8232
Mississippi	Monroe County	33.8900	-88.4850
Florida	Escambia County	30.5300	-87.3203
Texas	Tarrant County	32.7721	-97.2912
Maryland	Prince George's County	38.8293	-76.8482
Virginia	Scott County	36.7128	-82.6136
Texas	Jackson County	28.9598	-96.5891
Oklahoma	Love County	33.9578	-97.2451
Georgia	Twiggs County	32.6658	-83.4259
Ohio	Mahoning County	41.0109	-80.7704
Alabama	Macon County	32.3870	-85.6929
Illinois	Wayne County	38.4319	-88.4324
Texas	Swisher County	34.5263	-101.7439
Missouri	Osage County	38.4643	-91.8595
Illinois	Kane County	41.9396	-88.4280
California	El Dorado County	38.7856	-120.5342
South Carolina	Kershaw County	34.3384	-80.5909
North Carolina	Gates County	36.4421	-76.7024
Colorado	Otero County	37.8842	-103.7213
Oregon	Douglas County	43.2863	-123.1545
Pennsylvania	Monroe County	41.0562	-75.3291
Arkansas	Newton County	35.9107	-93.2159
North Dakota	Cavalier County	48.7684	-98.4638
Oklahoma	Noble County	36.3849	-97.2363
Kansas	Gove County	38.9172	-100.4874
Louisiana	Pointe Coupee Parish	30.7083	-91.6046
Nebraska	Gage County	40.2552	-96.6835
Alabama	St. Clair County	33.7195	-86.3113
Mississippi	Scott County	32.4120	-89.5335
Georgia	Dougherty County	31.5326	-84.2090
Indiana	Harrison County	38.1865	-86.1038
Idaho	Bonner County	48.3246	-116.6274
Georgia	Catoosa County	34.9002	-85.1394
Louisiana	LaSalle Parish	31.6801	-92.1616
Maine	Waldo County	44.5058	-69.1390
Maryland	Howard County	39.2523	-76.9244
Utah	Salt Lake County	40.6679	-111.9242
Florida	Monroe County	25.5861	-81.0226
Ohio	Tuscarawas County	40.4474	-81.4712
Connecticut	Capitol Planning Region	41.8170	-72.5759
Connecticut	Greater Bridgeport Planning Region	41.1846	-73.2094
Connecticut	Lower Connecticut River Valley Planning Region	41.4203	-72.4935
Connecticut	Naugatuck Valley Planning Region	41.5189	-73.0879
Connecticut	Northeastern Connecticut Planning Region	41.8424	-71.9727
Connecticut	Northwest Hills Planning Region	41.8548	-73.2215
Connecticut	South Central Connecticut Planning Region	41.2902	-72.8370
Connecticut	Southeastern Connecticut Planning Region	41.4848	-72.1017
Connecticut	Western Connecticut Planning Region	41.2791	-73.4465
New York	Richmond County	40.5613	-74.1399
Ohio	Highland County	39.1844	-83.6014
Minnesota	Lake of the Woods County	48.7681	-94.9046
Idaho	Bingham County	43.2164	-112.3992
South Carolina	Greenville County	34.8926	-82.3721
South Dakota	Lyman County	43.8948	-99.8419
Wisconsin	Trempealeau County	44.3031	-91.3589
California	Yolo County	38.6796	-121.9027
Texas	Sterling County	31.8358	-101.0549
Texas	Winkler County	31.8329	-103.0549
South Dakota	Jackson County	43.6775	-101.6263
Utah	Sevier County	38.7468	-111.8119
Virginia	Charles City County	37.3611	-77.0542
Alabama	Choctaw County	31.9910	-88.2489
Indiana	Knox County	38.6884	-87.4204
Nebraska	Dawson County	40.8678	-99.8156
Kansas	Ford County	37.6884	-99.8847
North Dakota	Williams County	48.3558	-103.5013
North Dakota	Cass County	46.9270	-97.2524
Illinois	Hardin County	37.5179	-88.2661
Nebraska	Arthur County	41.5719	-101.6959
Texas	Frio County	28.8694	-99.1090
Iowa	Johnson County	41.6707	-91.5905
Kansas	Neosho County	37.5643	-95.3157
Kentucky	Greenup County	38.5636	-82.9338
Kansas	Linn County	38.2165	-94.8449
Utah	Garfield County	37.8317	-111.4509
Nevada	Eureka County	39.9778	-116.2722
Nebraska	Hayes County	40.5372	-101.0480
Colorado	Phillips County	40.5947	-102.3451
Arkansas	Calhoun County	33.5605	-92.5139
Kentucky	Henderson County	37.7925	-87.5726
Mississippi	Holmes County	33.1259	-90.0912
Mississippi	Oktibbeha County	33.4223	-88.8762
Montana	Fergus County	47.2218	-109.2330
Maryland	Garrett County	39.5473	-79.2746
Louisiana	Webster Parish	32.7322	-93.3398
Michigan	Hillsdale County	41.9275	-84.6375
Kentucky	Logan County	36.8596	-86.8813
South Dakota	Custer County	43.6849	-103.4622
New Hampshire	Merrimack County	43.2996	-71.6800
Pennsylvania	York County	39.9218	-76.7289
North Carolina	Rutherford County	35.4027	-81.9196
South Dakota	Beadle County	44.4183	-98.2794
Alabama	Cullman County	34.1319	-86.8693
Georgia	Douglas County	33.7012	-84.7673
Nebraska	Johnson County	40.3950	-96.2653
North Carolina	Washington County	35.8447	-76.5723
South Dakota	Jones County	43.9520	-100.6861
North Carolina	Anson County	34.9750	-80.1098
North Dakota	Billings County	47.0070	-103.3640
Nebraska	Antelope County	42.1832	-98.0580
Missouri	Gasconade County	38.4412	-91.5058
Kentucky	Butler County	37.2070	-86.6825
Wyoming	Campbell County	44.1920	-105.5170
Georgia	Morgan County	33.5987	-83.4994
Arkansas	Cross County	35.2857	-90.7640
Arkansas	Phillips County	34.4237	-90.8556
Louisiana	St. James Parish	30.0248	-90.7940
California	Yuba County	39.2701	-121.3443
Alabama	Shelby County	33.2669	-86.6610
Colorado	Ouray County	38.1547	-107.7885
New Mexico	Curry County	34.5730	-103.3461
Oklahoma	Washita County	35.2901	-98.9922
North Carolina	Orange County	36.0625	-79.1200
Indiana	Pulaski County	41.0453	-86.6925
Michigan	Benzie County	44.6368	-86.2320
New York	Erie County	42.7528	-78.7782
Maryland	Montgomery County	39.1374	-77.2031
Virginia	Manassas Park city	38.7694	-77.4423
Virginia	Arlington County	38.8783	-77.1007
Virginia	Carroll County	36.7320	-80.7278
Missouri	St. Charles County	38.7811	-90.6749
California	San Benito County	36.6117	-121.0858
Maryland	Queen Anne's County	39.0407	-76.0824
Kansas	Brown County	39.8259	-95.5699
Georgia	Bulloch County	32.3945	-81.7416
Kentucky	Floyd County	37.5525	-82.7397
Montana	Broadwater County	46.3298	-111.4979
Georgia	Wheeler County	32.1053	-82.7338
North Carolina	Craven County	35.1168	-77.0813
Missouri	Holt County	40.0957	-95.2191
Texas	Lipscomb County	36.2802	-100.2727
Oregon	Columbia County	45.9419	-123.0811
South Carolina	Florence County	34.0285	-79.7102
North Dakota	Mountrail County	48.2101	-102.3649
Utah	Washington County	37.2625	-113.4878
Montana	Big Horn County	45.4079	-107.5182
Pennsylvania	Elk County	41.4273	-78.6539
Nebraska	Sioux County	42.4707	-103.7322
Mississippi	Covington County	31.6333	-89.5489
Indiana	Brown County	39.1951	-86.2301
Indiana	Clark County	38.4762	-85.7111
Kentucky	Boyle County	37.6181	-84.8684
Kentucky	Estill County	37.6924	-83.9640
Texas	Collingsworth County	34.9634	-100.2721
Texas	Colorado County	29.5963	-96.5089
Illinois	Grundy County	41.2924	-88.4011
Minnesota	Lincoln County	44.4082	-96.2720
Georgia	Evans County	32.1531	-81.8902
Texas	Wise County	33.2191	-97.6540
Georgia	Webster County	32.0467	-84.5538
Georgia	Jones County	33.0217	-83.5622
Georgia	Gwinnett County	33.9588	-84.0257
Wisconsin	Polk County	45.4620	-92.4471
Wisconsin	Green County	42.6755	-89.6051
New York	Putnam County	41.4279	-73.7439
Virginia	Newport News city	37.0761	-76.5220
Colorado	Bent County	37.9319	-103.0776
Oklahoma	Jackson County	34.5940	-99.4122
Montana	Sanders County	47.7565	-115.1803
Texas	Glasscock County	31.8680	-101.5215
Arkansas	Franklin County	35.5086	-93.8877
Oklahoma	Major County	36.3131	-98.5420
Tennessee	Montgomery County	36.5004	-87.3809
Washington	Pend Oreille County	48.5438	-117.2322
North Dakota	McLean County	47.6532	-101.4219
Oregon	Hood River County	45.5118	-121.6560
Iowa	Wright County	42.7330	-93.7347
Texas	Shelby County	31.7901	-94.1426
Missouri	Crawford County	37.9666	-91.3139
Virginia	Bath County	38.0684	-79.7312
Minnesota	Otter Tail County	46.4057	-95.7146
Louisiana	Plaquemines Parish	29.2824	-89.5761
Mississippi	Pontotoc County	34.2271	-89.0372
Louisiana	Morehouse Parish	32.8200	-91.8004
Kentucky	Bullitt County	37.9699	-85.7026
Alabama	Dallas County	32.3335	-87.1144
Texas	Comanche County	31.9516	-98.5496
Montana	Lincoln County	48.5524	-115.4632
Minnesota	Cass County	46.9517	-94.3337
Colorado	Archuleta County	37.2024	-107.0509
Mississippi	Yazoo County	32.7657	-90.3879
Wisconsin	Outagamie County	44.4182	-88.4650
Missouri	Lafayette County	39.0687	-93.8026
North Carolina	Wilson County	35.7004	-77.9216
Ohio	Morrow County	40.5253	-82.7977
Montana	Granite County	46.3960	-113.4274
North Dakota	Foster County	47.4714	-98.8729
Arkansas	Crawford County	35.5830	-94.2362
Texas	Burnet County	30.7896	-98.2012
Missouri	Ste. Genevieve County	37.8858	-90.1615
Texas	Gray County	35.4025	-100.8124
Illinois	McDonough County	40.4558	-90.6790
Iowa	Montgomery County	41.0217	-95.1578
Arkansas	Jackson County	35.5965	-91.2232
Texas	Hudspeth County	31.4509	-105.3775
Louisiana	Rapides Parish	31.1932	-92.5360
Nebraska	Lincoln County	41.0503	-100.7445
Texas	Cass County	33.0837	-94.3576
Tennessee	Henry County	36.3253	-88.3003
Virginia	Winchester city	39.1739	-78.1764
North Carolina	Duplin County	34.9344	-77.9335
North Carolina	Haywood County	35.5589	-82.9813
Minnesota	Dakota County	44.6709	-93.0625
Oregon	Harney County	43.0644	-118.9872
Wisconsin	Adams County	43.9738	-89.7672
Missouri	Clark County	40.4073	-91.7295
Kentucky	Boone County	38.9589	-84.7364
Kentucky	Washington County	37.7542	-85.1754
Louisiana	Avoyelles Parish	31.0885	-91.9833
Mississippi	Tate County	34.6496	-89.9431
Missouri	Worth County	40.4805	-94.4192
Nebraska	Sherman County	41.2187	-98.9728
South Dakota	Campbell County	45.7856	-100.0021
South Dakota	Harding County	45.5966	-103.4739
Michigan	Gratiot County	43.2923	-84.6047
Iowa	Union County	41.0286	-94.2451
Illinois	Massac County	37.2161	-88.7057
Nebraska	Logan County	41.5422	-100.4437
Nebraska	Merrick County	41.1698	-98.0311
Nebraska	Sheridan County	42.5123	-102.3683
Kentucky	Carlisle County	36.8572	-88.9766
Wyoming	Natrona County	42.9776	-106.7682
Georgia	Worth County	31.5518	-83.8500
Indiana	Morgan County	39.4826	-86.4475
Texas	Ellis County	32.3469	-96.7969
Georgia	Pierce County	31.3540	-82.2104
Indiana	Grant County	40.5158	-85.6549
Florida	Flagler County	29.4749	-81.2863
Mississippi	Lawrence County	31.5500	-90.1075
Louisiana	Winn Parish	31.9412	-92.6413
Illinois	Henry County	41.3500	-90.1308
Oregon	Lincoln County	44.6411	-123.9112
Maine	York County	43.4260	-70.6684
South Dakota	Codington County	44.9663	-97.1988
Georgia	Pike County	33.0811	-84.3895
Georgia	Stewart County	32.0732	-84.8349
New Jersey	Monmouth County	40.2870	-74.1524
Arkansas	Clay County	36.3673	-90.4187
Arkansas	Faulkner County	35.1465	-92.3369
Oklahoma	Delaware County	36.3934	-94.8082
Iowa	Keokuk County	41.3312	-92.1677
Illinois	Greene County	39.3554	-90.3877
Minnesota	Lake County	47.5171	-91.4117
Georgia	Troup County	33.0345	-85.0284
California	Humboldt County	40.7067	-123.9262
Tennessee	Dickson County	36.1455	-87.3642
Minnesota	Anoka County	45.2741	-93.2427
South Dakota	Bon Homme County	42.9858	-97.8842
Tennessee	Greene County	36.1795	-82.8475
Virginia	Sussex County	36.9266	-77.2597
Indiana	St. Joseph County	41.6177	-86.2880
North Dakota	Pembina County	48.7669	-97.5454
South Dakota	Bennett County	43.1869	-101.6772
Louisiana	Vernon Parish	31.1028	-93.1883
Maine	Penobscot County	45.4093	-68.6666
Maryland	Talbot County	38.7483	-76.1785
Georgia	Stephens County	34.5536	-83.2906
California	Riverside County	33.7298	-116.0022
Arkansas	Baxter County	36.2803	-92.3299
Mississippi	Attala County	33.0905	-89.5886
Iowa	Story County	42.0375	-93.4661
Kansas	Bourbon County	37.8561	-94.8509
Virginia	Cumberland County	37.5202	-78.2528
South Carolina	Sumter County	33.9161	-80.3824
West Virginia	Wyoming County	37.6037	-81.5490
California	Kern County	35.3466	-118.7295
Texas	Cooke County	33.6392	-97.2103
South Carolina	Orangeburg County	33.4361	-80.8029
Wisconsin	Taylor County	45.2117	-90.5049
Minnesota	Mower County	43.6662	-92.7595
Minnesota	Murray County	44.0156	-95.7616
Rhode Island	Providence County	41.8698	-71.5786
Missouri	Phelps County	37.8663	-91.7903
Mississippi	Prentiss County	34.6206	-88.5222
Kentucky	Whitley County	36.7580	-84.1446
Indiana	Starke County	41.2845	-86.6446
Texas	Williamson County	30.6491	-97.6051
Iowa	Mitchell County	43.3486	-92.7845
Georgia	Emanuel County	32.5911	-82.2998
Louisiana	Catahoula Parish	31.6665	-91.8467
Pennsylvania	Carbon County	40.9184	-75.7050
Nebraska	Pawnee County	40.1378	-96.2452
Tennessee	Unicoi County	36.1001	-82.4182
South Carolina	Spartanburg County	34.9320	-81.9916
Wisconsin	Marathon County	44.8980	-89.7578
Nevada	Elko County	41.1411	-115.3514
West Virginia	Braxton County	38.6993	-80.7317
Michigan	Wexford County	44.3314	-85.5700
Texas	Cochran County	33.6084	-102.8304
Pennsylvania	Blair County	40.4987	-78.3096
Missouri	Hickory County	37.9369	-93.3230
Missouri	Barry County	36.6994	-93.8343
Minnesota	Ramsey County	45.0152	-93.1000
Arkansas	Little River County	33.7019	-94.2363
Nevada	Lyon County	39.0222	-119.1974
Florida	Lee County	26.5633	-81.9842
Oregon	Josephine County	42.3870	-123.5716
Mississippi	Pike County	31.1775	-90.3977
Tennessee	Coffee County	35.4888	-86.0782
Idaho	Lemhi County	44.9285	-113.8870
Kentucky	Ohio County	37.4779	-86.8449
Nebraska	Sarpy County	41.1151	-96.1091
Georgia	Colquitt County	31.1897	-83.7698
Minnesota	Wilkin County	46.3623	-96.4767
Illinois	Randolph County	38.0565	-89.8212
Maine	Kennebec County	44.4170	-69.7658
Virginia	Smyth County	36.8423	-81.5398
New Mexico	Roosevelt County	34.0212	-103.4830
Pennsylvania	Somerset County	39.9813	-79.0285
Virginia	Washington County	36.7478	-81.9503
North Carolina	Guilford County	36.0791	-79.7887
Idaho	Ada County	43.4515	-116.2444
Oklahoma	Custer County	35.6456	-98.9974
Ohio	Marion County	40.5880	-83.1688
Illinois	Pike County	39.6251	-90.8890
Illinois	Woodford County	40.7898	-89.2106
Georgia	Richmond County	33.3615	-82.0750
Alabama	Pickens County	33.2968	-88.0969
Oklahoma	Ellis County	36.2243	-99.7501
Illinois	Perry County	38.0844	-89.3685
Iowa	Grundy County	42.4033	-92.7902
Colorado	Routt County	40.4837	-106.9877
New Jersey	Somerset County	40.5655	-74.6199
California	Colusa County	39.1777	-122.2376
Illinois	Johnson County	37.4607	-88.8821
Colorado	Hinsdale County	37.8115	-107.3840
Idaho	Cassia County	42.2823	-113.6263
Minnesota	Isanti County	45.5624	-93.2963
Pennsylvania	Erie County	42.1180	-80.0964
Mississippi	Copiah County	31.8669	-90.4488
Texas	Van Zandt County	32.5588	-95.8369
Virginia	Roanoke County	37.3308	-80.1912
Virginia	Augusta County	38.1726	-79.1410
Utah	Piute County	38.3359	-112.1294
Kentucky	Mason County	38.5941	-83.8281
Minnesota	Benton County	45.7012	-94.0014
Texas	Donley County	34.9550	-100.8158
Florida	Bay County	30.1591	-85.5344
Alabama	Lauderdale County	34.9042	-87.6511
Indiana	Fountain County	40.1212	-87.2349
Illinois	Shelby County	39.3849	-88.7989
Illinois	Fayette County	39.0011	-89.0179
Ohio	Perry County	39.7432	-82.2380
Virginia	Danville city	36.5833	-79.4081
Georgia	Banks County	34.3519	-83.4984
Georgia	Wayne County	31.5478	-81.9124
Oklahoma	Oklahoma County	35.5546	-97.4094
Oklahoma	Johnston County	34.3135	-96.6543
North Carolina	Jackson County	35.2855	-83.1240
Utah	Summit County	40.8721	-110.9685
Missouri	Polk County	37.6168	-93.4008
Nevada	Lander County	39.9002	-117.0472
Iowa	Winneshiek County	43.2930	-91.8508
Kentucky	Bracken County	38.6804	-84.1152
Wisconsin	Florence County	45.8718	-88.4070
West Virginia	Roane County	38.7429	-81.3545
Minnesota	Wadena County	46.5870	-94.9886
Virginia	Hopewell city	37.2910	-77.2989
Illinois	Winnebago County	42.3374	-89.1612
Arizona	Gila County	33.7896	-110.8119
Maryland	Wicomico County	38.3674	-75.6321
Kentucky	Carter County	38.3141	-83.0390
North Carolina	Iredell County	35.8063	-80.8745
Virginia	Halifax County	36.7665	-78.9396
North Carolina	Hertford County	36.3635	-76.9816
New York	Montgomery County	42.9009	-74.4354
Minnesota	Pennington County	48.0692	-96.0377
Washington	Whatcom County	48.8427	-121.8364
Oregon	Gilliam County	45.3830	-120.2762
New Jersey	Ocean County	39.8657	-74.2589
Arkansas	Boone County	36.3043	-93.0792
Oklahoma	Comanche County	34.6626	-98.4766
Texas	Jones County	32.7437	-99.8744
Texas	Grimes County	30.5432	-95.9881
Michigan	Genesee County	43.0211	-83.7064
Louisiana	Assumption Parish	29.9033	-91.0652
Mississippi	Calhoun County	33.9366	-89.3371
Mississippi	Greene County	31.2128	-88.6348
Montana	Custer County	46.2614	-105.5504
South Dakota	Roberts County	45.6234	-96.9476
Illinois	Ogle County	42.0419	-89.3202
North Dakota	Richland County	46.2652	-96.9380
Wisconsin	Barron County	45.4372	-91.8529
Wisconsin	Iron County	46.3265	-90.2613
Minnesota	Wabasha County	44.2896	-92.2335
California	Del Norte County	41.7499	-123.9810
Oklahoma	Pushmataha County	34.3779	-95.4081
Washington	Chelan County	47.8610	-120.6190
Michigan	Presque Isle County	45.2524	-83.4323
Oklahoma	Cleveland County	35.2064	-97.3231
New York	Sullivan County	41.7200	-74.7716
North Carolina	Polk County	35.2779	-82.1676
North Carolina	Scotland County	34.8400	-79.4773
North Carolina	Harnett County	35.3686	-78.8716
North Carolina	Lee County	35.4763	-79.1721
Indiana	Tipton County	40.3102	-86.0562
Kansas	Clay County	39.3450	-97.1689
Oklahoma	Wagoner County	35.9634	-95.5142
Montana	Richland County	47.7856	-104.5634
Arkansas	Ashley County	33.1908	-91.7723
Arkansas	Desha County	33.8288	-91.2441
Tennessee	Perry County	35.6638	-87.8693
Minnesota	Washington County	45.0379	-92.8901
Virginia	Portsmouth city	36.8593	-76.3570
Pennsylvania	Fayette County	39.9189	-79.6401
West Virginia	Grant County	39.1060	-79.1951
Virginia	Shenandoah County	38.8562	-78.5740
Texas	Irion County	31.3034	-100.9813
Missouri	Caldwell County	39.6590	-93.9792
Florida	Putnam County	29.5939	-81.7320
Indiana	Crawford County	38.2894	-86.4409
Missouri	Lewis County	40.0846	-91.7288
Nebraska	Grant County	41.9140	-101.7560
Idaho	Oneida County	42.1839	-112.5204
Illinois	Moultrie County	39.6369	-88.6257
Kentucky	Hopkins County	37.3111	-87.5422
Idaho	Clearwater County	46.6726	-115.6535
Kentucky	Bell County	36.7289	-83.6807
Minnesota	Crow Wing County	46.4917	-94.0707
Arizona	Graham County	32.9318	-109.8783
Arkansas	St. Francis County	35.0228	-90.7515
Georgia	Echols County	30.7140	-82.8974
Kansas	Lincoln County	39.0473	-98.2143
Kansas	Smith County	39.7847	-98.7854
Florida	Jefferson County	30.3969	-83.9218
Mississippi	Amite County	31.2039	-90.7955
Arkansas	Montgomery County	34.5457	-93.6642
Michigan	Calhoun County	42.2430	-85.0124
Alabama	Cleburne County	33.6720	-85.5161
Colorado	Weld County	40.5560	-104.3837
Oklahoma	Beckham County	35.2706	-99.6901
California	Modoc County	41.5929	-120.7184
Iowa	Polk County	41.6848	-93.5690
Georgia	Liberty County	31.8075	-81.4579
Texas	Navarro County	32.0484	-96.4769
Texas	Brooks County	27.0350	-98.2153
Tennessee	Williamson County	35.8948	-86.8979
Wyoming	Laramie County	41.2928	-104.6604
Washington	Asotin County	46.1819	-117.2278
Minnesota	Traverse County	45.7699	-96.4748
Illinois	Cass County	39.9692	-90.2457
Georgia	Rockdale County	33.6521	-84.0264
Pennsylvania	Juniata County	40.5307	-77.4004
Pennsylvania	McKean County	41.8146	-78.5725
Oklahoma	Garvin County	34.7093	-97.3127
Nebraska	Burt County	41.8542	-96.3377
New Mexico	San Juan County	36.5116	-108.3246
New York	Orleans County	43.3399	-78.2070
Louisiana	De Soto Parish	32.0592	-93.7408
California	Fresno County	36.7610	-119.6550
Georgia	Elbert County	34.1164	-82.8419
Alabama	Barbour County	31.8703	-85.4051
North Carolina	Bladen County	34.5919	-78.5395
Texas	Dallam County	36.2864	-102.5940
Illinois	Sangamon County	39.7569	-89.6624
Oklahoma	Craig County	36.7639	-95.2016
Tennessee	Cumberland County	35.9524	-84.9948
Michigan	Otsego County	45.0218	-84.5766
Iowa	Sac County	42.3875	-95.1052
Utah	Emery County	39.0090	-110.7211
Washington	Ferry County	48.4733	-118.5336
Montana	Wibaux County	46.9630	-104.2745
New Mexico	Lincoln County	33.7408	-105.4498
Oklahoma	Cherokee County	35.9044	-94.9968
Minnesota	Yellow Medicine County	44.7157	-95.8628
Texas	Hunt County	33.1233	-96.0842
Texas	Mitchell County	32.3041	-100.9244
Texas	Wood County	32.7836	-95.3822
Oklahoma	Osage County	36.6243	-96.4081
North Carolina	Cherokee County	35.1371	-84.0614
Michigan	Mecosta County	43.6353	-85.3328
Kentucky	Pike County	37.4860	-82.4109
Florida	Lafayette County	29.9901	-83.1785
North Carolina	Catawba County	35.6619	-81.2149
Kentucky	Breathitt County	37.5178	-83.3172
Texas	Childress County	34.5246	-100.2082
Missouri	Ripley County	36.6502	-90.8748
Illinois	Tazewell County	40.5081	-89.5163
Texas	Jeff Davis County	30.6254	-104.1919
Virginia	Lexington city	37.7823	-79.4443
Arkansas	Sharp County	36.1734	-91.4711
Colorado	Larimer County	40.6581	-105.4868
North Carolina	Tyrrell County	35.8704	-76.1653
Minnesota	Rice County	44.3508	-93.2985
Missouri	Warren County	38.7619	-91.1593
Kentucky	Warren County	36.9956	-86.4236
Louisiana	Caddo Parish	32.5801	-93.8850
South Dakota	Todd County	43.2088	-100.7077
Iowa	Marshall County	42.0417	-92.9814
Oklahoma	Tillman County	34.3711	-98.9317
North Carolina	Macon County	35.1530	-83.4219
West Virginia	Monroe County	37.5541	-80.5503
Indiana	Switzerland County	38.8259	-85.0297
Kentucky	Hickman County	36.6759	-88.9721
Alabama	Geneva County	31.0924	-85.8210
Illinois	LaSalle County	41.3433	-88.8859
Iowa	Delaware County	42.4729	-91.3668
Kansas	Morris County	38.6882	-96.6514
Iowa	Davis County	40.7481	-92.4103
Idaho	Boise County	43.9873	-115.7151
Wisconsin	Monroe County	43.9452	-90.6200
North Carolina	Perquimans County	36.1809	-76.4032
Florida	Hamilton County	30.4984	-82.9511
Indiana	Delaware County	40.2275	-85.3993
Florida	Levy County	29.2719	-82.8312
Mississippi	Hancock County	30.3916	-89.4828
Georgia	Wilcox County	31.9627	-83.4383
Louisiana	Red River Parish	32.1012	-93.3491
Tennessee	Knox County	35.9927	-83.9377
Maine	Oxford County	44.4945	-70.7344
Missouri	Jackson County	39.0054	-94.3432
Georgia	Towns County	34.9025	-83.7323
Mississippi	Smith County	32.0190	-89.4949
Idaho	Payette County	44.0024	-116.7502
Idaho	Shoshone County	47.3477	-115.8851
North Carolina	Hyde County	35.4082	-76.1537
Iowa	Floyd County	43.0527	-92.7874
Kentucky	McCracken County	37.0541	-88.7125
Kentucky	Union County	37.6580	-87.9516
South Dakota	Turner County	43.3087	-97.1502
Tennessee	Cocke County	35.9162	-83.1192
Tennessee	Hancock County	36.5214	-83.2275
Tennessee	Hardin County	35.2019	-88.1857
South Carolina	Marion County	34.0836	-79.3540
Louisiana	Washington Parish	30.8521	-90.0463
Missouri	Stoddard County	36.8516	-89.9475
Georgia	Dooly County	32.1520	-83.8072
Minnesota	Stearns County	45.5552	-94.6105
Nebraska	Saunders County	41.2234	-96.6421
Minnesota	Sherburne County	45.4532	-93.7691
South Dakota	Davison County	43.6804	-98.1559
Tennessee	Claiborne County	36.5016	-83.6607
Texas	Montague County	33.6784	-97.7250
Texas	Brown County	31.7641	-98.9985
Wisconsin	Racine County	42.7804	-87.7716
Wisconsin	Shawano County	44.7896	-88.7558
Iowa	Audubon County	41.6792	-94.9043
Texas	Haskell County	33.1760	-99.7308
Oklahoma	Logan County	35.9143	-97.4510
New York	Oneida County	43.2427	-75.4343
Colorado	Lake County	39.2053	-106.3501
Oklahoma	Pittsburg County	34.9255	-95.7481
West Virginia	Doddridge County	39.2643	-80.7115
West Virginia	Wirt County	39.0200	-81.3830
New Hampshire	Carroll County	43.8678	-71.2016
West Virginia	Tyler County	39.4656	-80.8772
Minnesota	Le Sueur County	44.3734	-93.7301
Washington	Douglas County	47.7418	-119.6946
New York	Cattaraugus County	42.2391	-78.6623
Wisconsin	Dodge County	43.4296	-88.7019
Iowa	Jones County	42.1251	-91.1169
Kansas	Barber County	37.2229	-98.6851
Missouri	Pulaski County	37.8248	-92.2070
Alabama	Dale County	31.4307	-85.6095
Kansas	Logan County	38.9133	-101.1574
California	Madera County	37.2098	-119.7498
Missouri	Gentry County	40.2081	-94.4053
Nebraska	Blaine County	41.9319	-99.9964
Utah	Daggett County	40.8901	-109.5058
Wyoming	Platte County	42.1316	-104.9540
North Carolina	Gaston County	35.2933	-81.1773
New Mexico	Guadalupe County	34.8698	-104.7850
Montana	Golden Valley County	46.3806	-109.1746
North Carolina	Johnston County	35.5134	-78.3673
California	Santa Clara County	37.2216	-121.6895
South Carolina	Charleston County	32.8005	-79.9425
